,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj
953,953,1692989421.778305,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989423.728833,117,7.066329002380371,0,1,1,1,0.15,0.6,"[1.1497547626495361, 1.0161521434783936]",1.0,7.066329002380371,15,9,1.9570802017986944,0,8.065824031829834,2023_08_25_14_50_20,954,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,7.0,11
954,954,1692989432.594132,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989434.578681,119,7.283324956893921,0,1,1,1,0.0,0.6,"[1.183009147644043, 0.9993641376495361]",0.0,7.283324956893921,15,9,2.352422950807061,0,8.282828092575073,2023_08_25_14_50_31,955,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NR,1NR,8.0,1
955,955,1692989443.643768,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989447.544272,233,9.000314950942993,1,0,1,1,0.0,0.9333333333333332,"[3.0993080139160156, 2.016322135925293]",0.0,9.000314950942993,15,14,1.5512002027714868,0,9.999043941497805,2023_08_25_14_50_42,956,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NR,2NR,9.0,2
956,956,1692989456.475679,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989458.45991,119,3.749680995941162,1,0,-1,-1,0.15,0.6,"[1.1660120487213135, 1.1830401420593262]",1.0,3.749680995941162,5,3,1.35912046417425,0,4.749357223510742,2023_08_25_14_50_55,957,"[0, 0]","[12, 4]","[0, 0]","[7, 4]",1R,1R,0.0,3
957,957,1692989463.841789,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989465.643175,108,5.23339581489563,0,1,-1,-1,0.15,0.7,"[0.9842531681060791, 0.999920129776001]",1.0,5.23339581489563,10,7,2.122845077687261,0,6.250304937362671,2023_08_25_14_51_02,958,"[0, 0]","[11, 3]","[0, 0]","[6, 3]",1R,1R,1.0,4
958,958,1692989472.774658,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989475.6756191,174,4.717242956161499,1,0,-1,-1,0.15,0.8,"[1.2493278980255127, 2.099776029586792]",1.0,4.717242956161499,5,4,1.6146509300468537,0,5.716511964797974,2023_08_25_14_51_11,959,"[0, 0]","[10, 2]","[0, 0]","[5, 2]",1R,1R,2.0,5
959,959,1692989481.140046,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989483.974947,170,7.952761888504028,1,0,-1,-1,0.15,0.8666666666666667,"[1.0500118732452393, 2.0336740016937256]",0.0,7.952761888504028,15,13,1.812870022105425,0,8.950317859649658,2023_08_25_14_51_20,960,"[0, 1]","[9, 1]","[0, 1]","[4, 1]",1NR,1NR,3.0,6
960,960,1692989492.889785,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692989494.758739,112,4.650641918182373,1,0,-1,1,0.15,0.625,"[0.9827589988708496, 1.066667079925537]",1.0,4.650641918182373,8,5,1.6907953237065791,0,5.649638891220093,2023_08_25_14_51_31,961,"[0, 1]","[8, 1]","[0, 0]","[3, 2]",1R,1R,4.0,7
961,961,1692989501.188946,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989503.173609,119,7.083488941192627,0,1,-1,-1,0.15,0.6666666666666666,"[1.166651964187622, 1.1847550868988037]",0.0,7.083488941192627,15,10,1.681005938282533,0,8.084381103515625,2023_08_25_14_51_40,962,"[0, 1]","[7, 1]","[0, 1]","[2, 1]",1NR,1NR,5.0,8
962,962,1692989512.372194,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692989514.439863,124,7.249537944793701,0,1,1,-1,0.0,0.5333333333333333,"[1.1498260498046875, 1.2659521102905273]",0.0,7.249537944793701,15,8,2.18761921823826,0,8.250080108642578,2023_08_25_14_51_51,963,"[0, 0]","[6, 2]","[1, 0]","[1, 6]",1NRO,2NR,6.0,9
963,963,1692989523.371284,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692989525.47328,126,6.200902938842773,1,0,-1,1,0.15,0.75,"[1.2999191284179688, 0.9824991226196289]",1.0,6.200902938842773,12,9,1.7110333153423514,0,7.200361967086792,2023_08_25_14_52_02,964,"[0, 1]","[5, 1]","[0, 0]","[5, 5]",1R,1R,7.0,10
964,964,1692989533.28736,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989536.437941,189,4.249073028564453,0,1,-1,-1,0.15,1.0,"[2.3491158485412598, 1.1329591274261475]",1.0,4.249073028564453,3,3,1.7256976053126871,0,5.248724937438965,2023_08_25_14_52_12,965,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,8.0,11
965,965,1692989541.1699798,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989553.870686,761,14.13288116455078,1,0,-1,-1,0.15,0.5,"[11.898738384246826, 1.3497252464294434]",1.0,14.13288116455078,4,2,1.286142640449962,0,15.132352113723757,2023_08_25_14_52_20,966,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,9.0,12
966,966,1692989559.40178,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989561.435951,122,7.149499177932739,1,0,-1,-1,0.0,0.8,"[1.0497221946716309, 1.233107089996338]",0.0,7.149499177932739,15,12,1.248123040139804,0,8.149161100387573,2023_08_25_14_52_38,967,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NR,1NR,10.0,1
967,967,1692989570.301244,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989572.602164,138,7.598878145217895,1,0,-1,-1,0.0,0.7333333333333333,"[1.315906047821045, 1.4995949268341064]",0.0,7.598878145217895,15,11,1.6515861630557742,0,8.598580837249756,2023_08_25_14_52_49,968,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NR,2NR,11.0,2
968,968,1692989581.6833549,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989585.268016,215,5.017144203186035,1,0,1,1,0.15,0.5,"[2.783008098602295, 1.0164053440093994]",1.0,5.017144203186035,4,2,1.722167193256224,0,6.016947269439697,2023_08_25_14_53_00,969,"[0, 0]","[12, 10]","[0, 0]","[11, 10]",1R,1R,0.0,3
969,969,1692989590.3498611,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989592.401737,122,3.533834934234619,1,0,1,1,0.15,0.75,"[1.0831639766693115, 1.2329506874084473]",1.0,3.533834934234619,4,3,1.4397780391336223,0,4.533570766448975,2023_08_25_14_53_09,970,"[0, 0]","[11, 9]","[0, 0]","[10, 9]",1R,1R,1.0,4
970,970,1692989597.4825191,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989599.350325,112,2.6340548992156982,0,1,1,1,0.15,1.0,"[0.9833278656005859, 1.0671899318695068]",1.0,2.6340548992156982,2,2,1.415324452238934,0,3.634039878845215,2023_08_25_14_53_16,971,"[0, 0]","[10, 8]","[0, 0]","[9, 8]",1R,1R,2.0,5
971,971,1692989603.6821718,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989605.81667,128,4.583721399307251,1,0,1,1,0.15,0.5714285714285714,"[1.3332512378692627, 0.999967098236084]",1.0,4.583721399307251,7,4,2.057764709035325,0,5.583572149276733,2023_08_25_14_53_22,972,"[0, 0]","[9, 7]","[0, 0]","[8, 7]",1R,1R,3.0,6
972,972,1692989611.915064,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989613.782894,112,2.6668009757995605,1,0,1,1,0.15,0.5,"[1.0661890506744385, 1.0171399116516113]",1.0,2.6668009757995605,2,1,1.6974918482148988,0,3.667194843292236,2023_08_25_14_53_30,973,"[0, 0]","[8, 6]","[0, 0]","[7, 6]",1R,1R,4.0,7
973,973,1692989618.1311932,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989620.0657952,116,4.049648761749268,1,0,1,1,0.15,0.6666666666666666,"[1.1334049701690674, 0.9831838607788086]",1.0,4.049648761749268,6,4,1.87333386575804,0,5.049355983734131,2023_08_25_14_53_37,974,"[0, 0]","[7, 5]","[0, 0]","[6, 5]",1R,1R,5.0,8
974,974,1692989625.7973208,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989627.7483132,117,7.13365626335144,0,1,1,1,0.15,0.7333333333333333,"[0.9827821254730225, 1.149852991104126]",0.0,7.13365626335144,15,11,1.6258246501702445,0,8.132557153701782,2023_08_25_14_53_44,975,"[0, 0]","[6, 4]","[0, 0]","[5, 4]",1NR,1NR,6.0,9
975,975,1692989636.69665,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989639.447675,165,3.867021083831787,1,0,1,1,0.15,0.6666666666666666,"[1.9495389461517334, 1.016052007675171]",1.0,3.867021083831787,3,2,1.7637779396389237,0,4.866631984710693,2023_08_25_14_53_55,976,"[0, 0]","[5, 3]","[0, 0]","[4, 3]",1R,1R,7.0,10
976,976,1692989644.179483,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989646.046998,112,3.3332881927490234,1,0,1,1,0.15,0.75,"[1.0666310787200928, 1.0167160034179688]",1.0,3.3332881927490234,4,3,1.220811110509931,0,4.333039045333862,2023_08_25_14_54_03,977,"[0, 0]","[4, 2]","[0, 0]","[3, 2]",1R,1R,8.0,11
977,977,1692989651.112392,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989653.09634,119,3.4172122478485107,1,0,1,1,0.15,0.75,"[1.1831610202789307, 1.1831610202789307]",1.0,3.4172122478485107,4,3,2.002747528777468,0,4.416584014892578,2023_08_25_14_54_10,978,"[0, 1]","[3, 1]","[0, 1]","[2, 1]",1R,1R,9.0,12
978,978,1692989658.128556,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692989660.7972648,160,5.766058921813965,0,1,-1,1,0.15,0.6666666666666666,"[0.983489990234375, 1.866515874862671]",1.0,5.766058921813965,9,6,2.116230345968697,0,6.7660300731658936,2023_08_25_14_54_17,979,"[0, 0]","[2, 7]","[1, 0]","[1, 7]",1R,1R,0.0,1
979,979,1692989667.595037,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692989669.713401,127,2.8991289138793945,0,1,-1,1,0.15,0.5,"[1.3154540061950684, 1.032581090927124]",1.0,2.8991289138793945,2,1,1.6520660865603038,0,3.89854884147644,2023_08_25_14_54_26,980,"[1, 0]","[1, 6]","[0, 0]","[23, 6]",1R,1R,1.0,2
980,980,1692989674.044207,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989677.094748,183,7.483866930007935,1,0,-1,-1,0.15,0.8461538461538461,"[2.2494239807128906, 1.1826488971710205]",1.0,7.483866930007935,13,11,1.262448458983564,0,8.483255863189697,2023_08_25_14_54_32,981,"[0, 0]","[11, 5]","[0, 0]","[22, 5]",1R,1R,2.0,3
981,981,1692989685.310265,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989687.310787,120,4.7833170890808105,0,1,-1,-1,0.15,0.75,"[1.1993417739868164, 1.1492328643798828]",1.0,4.7833170890808105,8,6,1.737496389567499,0,5.783276081085205,2023_08_25_14_54_44,982,"[0, 0]","[10, 4]","[0, 0]","[21, 4]",1R,1R,3.0,4
982,982,1692989693.742772,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989695.827683,125,7.399908304214477,0,1,-1,-1,0.15,0.6,"[1.2835609912872314, 1.032884120941162]",0.0,7.399908304214477,15,9,1.7866729726575872,0,8.399240016937256,2023_08_25_14_54_52,983,"[0, 0]","[9, 3]","[0, 0]","[20, 3]",1NR,1NR,4.0,5
983,983,1692989704.9087412,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989707.1764102,136,5.416753768920898,1,0,-1,-1,0.15,0.6666666666666666,"[1.4670097827911377, 1.016319990158081]",1.0,5.416753768920898,9,6,2.297693401984316,0,6.416484832763672,2023_08_25_14_55_03,984,"[0, 0]","[8, 2]","[0, 0]","[19, 2]",1R,1R,5.0,6
984,984,1692989713.992434,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989715.992059,120,7.098782777786255,1,0,-1,-1,0.15,0.7333333333333333,"[0.9819159507751465, 1.198310136795044]",0.0,7.098782777786255,15,11,1.711048012700154,0,8.116104125976562,2023_08_25_14_55_12,985,"[0, 1]","[7, 1]","[0, 1]","[18, 1]",1NR,1NR,6.0,7
985,985,1692989724.857076,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692989726.909706,123,3.184227228164673,1,0,-1,1,0.15,0.3333333333333333,"[1.2504360675811768, 1.0997262001037598]",1.0,3.184227228164673,3,1,1.6125577392759236,0,4.184885025024414,2023_08_25_14_55_23,986,"[0, 1]","[6, 1]","[0, 0]","[17, 3]",1R,1R,7.0,8
986,986,1692989731.623352,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989733.424662,108,2.900290012359619,0,1,-1,-1,0.15,0.6666666666666666,"[0.9827311038970947, 0.9994409084320068]",1.0,2.900290012359619,3,2,1.4433315408672278,0,3.899914979934693,2023_08_25_14_55_30,987,"[0, 0]","[5, 2]","[0, 0]","[16, 2]",1R,1R,8.0,9
987,987,1692989738.073684,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989740.174595,126,7.298563003540039,1,0,-1,-1,0.15,0.6,"[1.2993237972259521, 1.198868989944458]",0.0,7.298563003540039,15,9,2.964985388794609,0,8.298972845077515,2023_08_25_14_55_37,988,"[0, 1]","[4, 1]","[0, 1]","[15, 1]",1NR,1NR,9.0,10
988,988,1692989749.1385229,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1692989751.174777,121,2.48438024520874,1,0,-1,1,0.15,1.0,"[1.1837842464447021, 1.2341129779815674]",1.0,2.48438024520874,1,1,1.5914319250335256,0,3.4855170249938965,2023_08_25_14_55_48,989,"[0, 1]","[3, 1]","[0, 0]","[14, 2]",1R,1R,10.0,11
989,989,1692989755.1881862,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989757.02289,110,6.932882785797119,1,0,-1,-1,0.0,0.6,"[0.9836506843566895, 1.0336828231811523]",0.0,6.932882785797119,15,9,1.9816717498591172,0,7.932661771774292,2023_08_25_14_55_54,990,"[0, 1]","[2, 1]","[0, 1]","[13, 1]",1NR,1NR,11.0,1
990,990,1692989765.854727,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692989767.9065468,123,6.832893133163452,0,1,1,-1,0.15,0.5714285714285714,"[1.248971939086914, 1.2157878875732422]",1.0,6.832893133163452,14,8,1.4100957798757636,0,7.8323140144348145,2023_08_25_14_56_04,991,"[1, 0]","[1, 12]","[0, 0]","[12, 12]",1R,1R,0.0,2
991,991,1692989776.437473,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989778.488658,123,2.8330328464508057,0,1,1,1,0.15,0.5,"[1.2495379447937012, 0.999417781829834]",1.0,2.8330328464508057,2,1,1.723173746405474,0,3.831938982009888,2023_08_25_14_56_15,992,"[0, 0]","[11, 11]","[0, 0]","[11, 11]",1R,1R,1.0,3
992,992,1692989782.8531609,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989784.654208,108,6.899348020553589,1,0,1,1,0.15,0.6,"[0.9832801818847656, 0.9999172687530518]",0.0,6.899348020553589,15,9,1.7079105464922726,0,7.898841142654419,2023_08_25_14_56_21,993,"[0, 0]","[10, 10]","[0, 0]","[10, 10]",1NR,1NR,2.0,4
993,993,1692989793.502439,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989796.153436,159,3.0836031436920166,0,1,1,1,0.15,1.0,"[1.849424123764038, 1.066361904144287]",1.0,3.0836031436920166,1,1,1.2908267274043652,0,4.083194971084595,2023_08_25_14_56_32,994,"[0, 0]","[9, 9]","[0, 0]","[9, 9]",1R,1R,3.0,5
994,994,1692989800.1694028,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989802.070223,114,4.016206026077271,1,0,1,1,0.15,0.6666666666666666,"[0.9826023578643799, 1.0995972156524658]",1.0,4.016206026077271,6,4,2.190913966698612,0,5.0158562660217285,2023_08_25_14_56_39,995,"[0, 0]","[8, 8]","[0, 0]","[8, 8]",1R,1R,4.0,6
995,995,1692989807.784957,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989809.936182,129,6.615707159042358,1,0,1,1,0.15,0.8461538461538461,"[1.3506748676300049, 1.016700267791748]",1.0,6.615707159042358,13,11,1.4896450689470375,0,7.615884065628052,2023_08_25_14_56_46,996,"[0, 0]","[7, 7]","[0, 0]","[7, 7]",1R,1R,5.0,7
996,996,1692989818.134013,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989820.035066,114,7.099797964096069,1,0,1,1,0.15,0.8,"[1.0994350910186768, 0.9831790924072266]",0.0,7.099797964096069,15,12,1.5471771033565465,0,8.116405963897705,2023_08_25_14_56_57,997,"[0, 0]","[6, 6]","[0, 0]","[6, 6]",1NR,1NR,6.0,8
997,997,1692989829.000175,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989831.9508202,177,8.049631118774414,1,0,1,1,0.15,0.6666666666666666,"[2.1499578952789307, 1.3332319259643555]",0.0,8.049631118774414,15,10,1.7346107194718934,0,9.04940700531006,2023_08_25_14_57_07,998,"[0, 0]","[5, 5]","[0, 0]","[5, 5]",2NR,2NR,7.0,9
998,998,1692989840.832852,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989843.083463,135,7.549354076385498,0,1,1,1,0.15,0.6,"[1.4492759704589844, 1.0159411430358887]",0.0,7.549354076385498,15,9,2.01032347567474,0,8.549193143844604,2023_08_25_14_57_19,999,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",3NR,3NR,8.0,10
999,999,1692989852.164955,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989854.182988,120,3.516914129257202,1,0,1,1,0.15,0.75,"[1.2166080474853516, 0.9997920989990234]",1.0,3.516914129257202,4,3,1.2033301770817102,0,4.516633987426758,2023_08_25_14_57_31,1000,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,9.0,11
1000,1000,1692989859.281988,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692989861.432456,129,5.716240882873535,1,0,1,1,0.15,0.7,"[1.282451868057251, 1.3494510650634766]",1.0,5.716240882873535,10,7,1.5956099720763428,0,6.715778827667236,2023_08_25_14_57_38,1001,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,10.0,12
1001,1001,1692989868.696786,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989870.564844,112,7.0172741413116455,0,1,1,1,0.0,0.6,"[0.9848299026489258, 1.0673370361328125]",0.0,7.0172741413116455,15,9,2.010441850009946,0,8.033529043197632,2023_08_25_14_57_47,1002,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,11.0,1
1002,1002,1692989879.48031,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989881.314021,110,2.98358416557312,1,0,-1,-1,0.15,0.6666666666666666,"[1.01621413230896, 1.0327060222625732]",1.0,2.98358416557312,3,2,1.892032956247313,0,3.982876062393189,2023_08_25_14_57_58,1003,"[0, 0]","[6, 7]","[0, 0]","[6, 9]",1R,1R,0.0,2
1003,1003,1692989886.0462668,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989887.947387,114,6.999661207199097,1,0,-1,-1,0.15,0.8,"[0.9824733734130859, 1.0992462635040283]",0.0,6.999661207199097,15,12,1.6692953899710183,0,7.999605417251587,2023_08_25_14_58_04,1004,"[0, 0]","[5, 6]","[0, 0]","[5, 8]",1NR,1NR,1.0,3
1004,1004,1692989896.795879,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989900.313411,211,4.966255187988281,0,1,-1,-1,0.15,0.5,"[2.7155399322509766, 0.9995052814483643]",1.0,4.966255187988281,4,2,1.8186059291500465,0,5.982267141342163,2023_08_25_14_58_15,1005,"[0, 0]","[4, 5]","[0, 0]","[4, 7]",1R,1R,2.0,4
1005,1005,1692989905.444939,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989907.379326,116,7.032426118850708,1,0,-1,-1,0.15,0.8,"[1.1329140663146973, 1.0333702564239502]",0.0,7.032426118850708,15,12,1.2665106103235408,0,8.032312154769897,2023_08_25_14_58_24,1006,"[0, 0]","[3, 4]","[0, 0]","[3, 6]",1NR,1NR,3.0,5
1006,1006,1692989916.227408,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989918.244881,121,4.150128126144409,1,0,-1,-1,0.15,0.6666666666666666,"[1.2160301208496094, 0.9995722770690918]",1.0,4.150128126144409,6,4,2.0630320908082664,0,5.149739027023315,2023_08_25_14_58_35,1007,"[0, 0]","[2, 3]","[0, 0]","[2, 5]",1R,1R,4.0,6
1007,1007,1692989924.010185,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989926.094922,125,7.200130939483643,1,0,-1,-1,0.15,0.8666666666666667,"[1.2828071117401123, 1.2494890689849854]",0.0,7.200130939483643,15,13,1.6562203019976829,0,8.199290990829468,2023_08_25_14_58_42,1008,"[1, 0]","[1, 2]","[1, 0]","[1, 4]",1NR,1NR,5.0,7
1008,1008,1692989934.975814,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1692989940.111682,308,10.283512115478516,1,0,1,-1,0.0,0.6666666666666666,"[4.33307409286499, 1.2498669624328613]",0.0,10.283512115478516,15,10,1.1529932250019863,0,11.28402829170227,2023_08_25_14_58_53,1009,"[0, 1]","[3, 1]","[0, 0]","[3, 3]",1NRO,2NR,6.0,8
1009,1009,1692989949.141579,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989951.00953,112,6.983207941055298,0,1,1,1,0.0,0.9333333333333332,"[0.9828219413757324, 1.0668981075286865]",0.0,6.983207941055298,15,14,1.4244350756324895,0,7.982980251312256,2023_08_25_14_59_08,1010,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",2NRO,3NR,7.0,9
1010,1010,1692989959.8740852,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1692989961.760254,113,7.067123889923096,1,0,1,1,0.0,0.7333333333333333,"[1.085202932357788, 0.983008623123169]",0.0,7.067123889923096,15,11,1.632212904107027,0,8.0674467086792,2023_08_25_14_59_18,1011,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",3NRO,4NR,8.0,10
1011,1011,1692989970.690567,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989973.124243,146,3.583280086517334,1,0,-1,-1,0.15,1.0,"[1.6323120594024658, 1.2660760879516602]",1.0,3.583280086517334,3,3,2.4866623896260256,0,4.582389831542969,2023_08_25_14_59_29,1012,"[0, 0]","[4, 5]","[0, 0]","[4, 6]",1R,1R,9.0,11
1012,1012,1692989977.8725371,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989979.690776,108,6.917022943496704,0,1,-1,-1,0.15,0.6666666666666666,"[1.0170879364013672, 1.0001249313354492]",1.0,6.917022943496704,15,10,1.5975922683304693,0,7.917871713638306,2023_08_25_14_59_36,1013,"[0, 0]","[3, 4]","[0, 0]","[3, 5]",1R,1R,10.0,12
1013,1013,1692989988.5384672,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1692989990.673571,128,7.266518831253052,0,1,-1,-1,0.15,0.6666666666666666,"[1.3335306644439697, 1.116562843322754]",0.0,7.266518831253052,15,10,1.9681270614566788,0,8.26637578010559,2023_08_25_14_59_47,1014,"[0, 0]","[2, 3]","[0, 0]","[2, 4]",1NR,1NR,11.0,13
1014,1014,1692989999.571588,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1692990002.22282,159,7.783612012863159,1,0,-1,-1,0.0,0.8,"[1.8495261669158936, 1.3328897953033447]",0.0,7.783612012863159,15,12,1.8262714072132549,0,8.782819986343384,2023_08_25_14_59_58,1015,"[1, 0]","[1, 2]","[1, 0]","[1, 3]",2NR,2NR,12.0,1
1015,1015,1692990011.136968,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1692990013.1556668,121,7.316291093826294,1,0,1,-1,0.15,0.6666666666666666,"[1.2168891429901123, 1.0505049228668213]",0.0,7.316291093826294,15,10,1.4320738312386472,0,8.316287994384766,2023_08_25_15_00_10,1016,"[1, 1]","[1, 1]","[1, 0]","[1, 2]",1NRO,3NR,13.0,2
1016,1016,1692990022.219709,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1692990024.0050151,107,6.900871276855469,1,0,-1,1,0.0,0.8,"[0.9830410480499268, 0.9830410480499268]",0.0,6.900871276855469,15,12,1.2712147916355654,0,7.900272130966186,2023_08_25_15_00_21,1017,"[1, 0]","[1, 10]","[1, 1]","[1, 1]",1NRG,4NR,14.0,3
1017,1017,1692990032.869122,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1692990035.87023,180,8.13305401802063,1,0,1,1,0.15,0.7333333333333333,"[2.200707197189331, 1.2832319736480713]",0.0,8.13305401802063,15,11,1.9077103362791468,0,9.132560968399048,2023_08_25_15_00_31,1018,"[0, 0]","[10, 9]","[0, 0]","[16, 9]",1NRO,5NR,15.0,4
