,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
150,1R,1.0,0.0,1.1554812133999999,14.0,0.5142499999999998,0.6577198454,0.0,Actor,Observer-incongruent,1.0,4.0,2.0,0.0,TB,session1
151,1R,1.0,0.08882500000000002,0.9849124658999999,6.0,0.7433250000000002,1.4619767073999999,0.0,Actor,Observer-incongruent,1.0,4.0,4.0,4.0,TB,session1
152,1R,8.0,0.2945249999999999,0.7593877041000002,12.0,0.6965750000000002,0.8241752427,0.0,Actor,Observer,1.0,4.0,4.0,6.0,TB,session1
153,1R,3.0,0.2384249999999999,1.7446365054000004,10.0,0.44412499999999994,1.3966625750000001,0.0,Actor,Actor-incongruent,1.0,4.0,2.0,0.0,TB,session1
154,1R,5.0,0.25712500000000027,1.5296099690000005,3.0,0.2384249999999999,1.7446365054000004,0.0,Actor,Actor,1.0,4.0,4.0,1.0,TB,session1
155,1R,8.0,0.5049,1.1658474138000003,5.0,0.25712500000000027,1.5296099690000005,0.0,Actor,Actor,1.0,4.0,4.0,2.0,TB,session1
156,1R,7.0,0.32725000000000004,0.7683948804999998,8.0,0.5049,1.1658474138000003,0.0,Actor,Actor,1.0,4.0,4.0,3.0,TB,session1
157,1R,10.0,0.3973749999999997,1.7419876851000002,7.0,0.32725000000000004,0.7683948804999998,0.0,Actor,Actor,1.0,4.0,4.0,4.0,TB,session1
158,1R,1.0,0.0,0.8558741851999999,10.0,0.3973749999999997,1.7419876851000002,0.0,Actor,Actor,1.0,4.0,4.0,5.0,TB,session1
159,1R,2.0,0.24309999999999998,1.330324417,1.0,0.0,0.8558741851999999,0.0,Actor,Actor,1.0,4.0,4.0,6.0,TB,session1
160,1R,14.0,0.4581499999999993,0.43545455229999985,2.0,0.24309999999999998,1.330324417,0.0,Observer,Actor,1.0,3.0,4.0,7.0,TB,session1
161,1R,4.0,0.275825,1.7864439200000004,14.0,0.4581499999999993,0.43545455229999985,0.0,Actor,Observer,1.0,3.0,3.0,8.0,TB,session1
162,1R,2.0,0.07947500000000007,0.8814003415999998,4.0,0.275825,1.7864439200000004,0.0,Observer,Actor,1.0,3.0,3.0,9.0,TB,session1
163,1R,3.0,0.17765000000000009,0.9906821824,2.0,0.07947500000000007,0.8814003415999998,0.0,Observer,Observer,1.0,3.0,3.0,10.0,TB,session1
164,1R,2.0,0.09350000000000003,0.6203995372000002,12.0,0.5984000000000002,1.1230385721999996,0.0,Observer,Observer-incongruent,1.0,4.0,2.0,0.0,TB,session1
165,1R,1.0,0.1496,0.9259561211000001,2.0,0.09350000000000003,0.6203995372000002,0.0,Observer,Observer,1.0,4.0,4.0,1.0,TB,session1
166,1R,5.0,0.369325,1.1439573851000002,1.0,0.1496,0.9259561211000001,0.0,Observer,Observer,1.0,4.0,4.0,2.0,TB,session1
167,1R,10.0,0.528275,1.2852346009,7.0,0.4675000000000001,1.3298487759000004,0.0,Actor,Actor,1.0,4.0,4.0,5.0,TB,session1
