,Outcome,Performance,Effort,Difficulty,1back-Performance,1back-Effort,1back-Difficulty,Switches,Condition,1back-Condition,Corrects,Confidence,Prev_confidence,Pos_in_block,Player,Session
3735,1NR,13.0,0.5797000000000001,0.8208795358000002,10.0,0.444125,0.6507536462999999,1.0,Observer,Actor,1.0,1.0,3.0,7.0,KL,session9
3736,1NR,9.0,0.8975999999999998,1.4479164545,6.0,0.500225,1.5398150016,0.0,Actor,Actor,1.0,2.0,3.0,3.0,KL,session9
3737,1NR,11.0,0.46282500000000004,1.2923218679,1.0,0.0654499999999999,1.9943250172999996,1.0,Observer,Actor,0.0,1.0,2.0,8.0,KL,session9
3738,1NR,12.0,0.5329499999999999,0.9398054947000001,5.0,0.08882500000000004,1.1442747419,1.0,Observer,Actor,1.0,2.0,2.0,11.0,KL,session9
3739,1NR,10.0,0.5002249999999999,0.649862369,2.0,0.023375000000000007,0.5492712356,0.0,Actor,Observer,1.0,2.0,4.0,1.0,KL,session9
3740,1NR,13.0,0.8274750000000001,0.7721314618,1.0,0.0748,1.6698692907000003,1.0,Actor,Actor,0.0,2.0,3.0,7.0,KL,session9
3741,1NR,13.0,0.5750250000000001,0.8494394641000002,10.0,0.640475,1.3243816892000004,0.0,Actor,Actor,1.0,1.0,2.0,3.0,KL,session9
3742,1NR,11.0,0.4815250000000002,0.9959767652000001,3.0,0.07947500000000007,1.5556446592,0.0,Observer,Observer,1.0,1.0,1.0,6.0,KL,session9
3743,1NR,11.0,0.5890499999999997,1.1890631007,4.0,0.22732048030000007,1.3373915839000001,1.0,Observer,Actor,1.0,2.0,1.0,11.0,KL,session9
3744,1NR,12.0,0.528275,1.1016606301000003,3.0,0.0888250000000001,0.9336573693999999,0.0,Observer,Observer,1.0,2.0,3.0,1.0,KL,session9
3745,1NR,11.0,0.6153628520000001,1.0836856029000002,7.0,0.2057000000000001,0.7844991339999999,0.0,Actor,Observer,1.0,1.0,3.0,3.0,KL,session9
3746,1NR,9.0,0.8976000000000002,1.6079176462999998,13.0,0.6404749999999999,0.7016148418,0.0,Actor,Observer,1.0,1.0,1.0,7.0,KL,session9
3747,1NR,9.0,0.5422999999999996,1.4637383728,2.0,0.0,1.1497584645999999,0.0,Actor,Observer,1.0,1.0,2.0,10.0,KL,session9
3748,1NR,9.0,0.47685,2.2665402217,12.0,0.2290749999999999,0.5497499275000001,0.0,Actor,Observer,1.0,1.0,2.0,1.0,KL,session9
3749,1NR,9.0,0.5142499999999998,1.0416528846,3.0,0.12155000000000005,1.3436269689999998,0.0,Observer,Actor,1.0,1.0,2.0,4.0,KL,session9
3750,1NR,10.0,0.9162999999999999,1.1441268216,7.0,0.3319249999999999,1.2509199736,0.0,Actor,Observer,0.0,1.0,3.0,10.0,KL,session9
3751,1NR,8.0,0.5750249999999999,1.5507967465,1.0,0.06077499999999991,1.8829606961999998,0.0,Actor,Observer,1.0,1.0,1.0,9.0,KL,session9
3752,1NR,11.0,0.5750249999999997,1.3458937212999995,6.0,0.44412499999999977,1.2111879328000001,1.0,Actor,Actor,0.0,1.0,1.0,11.0,KL,session9
3753,1NR,9.0,0.5656750000000003,1.9380794932000005,3.0,0.07480000000000009,1.2983732164,0.0,Observer,Observer-incongruent,1.0,1.0,2.0,14.0,KL,session9
3754,1NR,14.0,0.9209750000000001,0.6986263621999999,6.0,0.322575,1.0709591631,1.0,Actor,Observer,0.0,1.0,2.0,5.0,KL,session9
3755,1NR,11.0,0.275825,1.2828687214,4.0,0.39270000000000005,0.7370190985,0.0,Observer,Observer-incongruent,0.0,1.0,3.0,10.0,KL,session9
3756,1NR,11.0,0.3459500000000003,1.3934440069000003,2.0,0.02805000000000002,1.0589444241999997,0.0,Observer,Actor,1.0,2.0,3.0,2.0,KL,session9
3757,1NR,10.0,0.6357999999999999,1.0951943311,7.0,0.28985000000000005,0.7286767462,0.0,Actor,Observer,1.0,1.0,1.0,8.0,KL,session9
3758,1NR,11.0,0.3786750000000002,1.1682060605999998,9.0,0.5703500000000001,1.3869743048999996,1.0,Observer,Actor,1.0,1.0,2.0,12.0,KL,session9
3759,1NR,9.0,0.66385,1.1311055683999998,3.0,0.20102499999999995,1.0983603497000003,0.0,Actor,Observer,1.0,2.0,4.0,2.0,KL,session9
3760,1NR,10.0,0.6545000000000001,1.5987175177000001,2.0,0.4114,0.9247589120000002,0.0,Observer,Observer,1.0,1.0,3.0,4.0,KL,session9
3761,1NR,9.0,0.3926999999999999,1.4039860393,7.0,0.4394499999999999,0.9572404933999998,0.0,Observer,Actor,1.0,1.0,1.0,10.0,KL,session9
3762,1NR,13.0,0.7853999999999998,0.6707417084,2.0,0.23375,0.9410449291000003,0.0,Actor,Observer,1.0,1.0,3.0,3.0,KL,session9
3763,1NR,8.0,0.45814999999999995,0.9332238722999998,11.0,0.2992,0.5576220416,0.0,Observer,Observer,1.0,1.0,2.0,6.0,KL,session9
3764,1NR,11.0,0.9490250000000001,0.8618633676999998,7.0,0.3412750000000001,0.8746173691000003,1.0,Actor,Actor,0.0,1.0,2.0,8.0,KL,session9
3765,1NR,12.0,0.40205000000000035,0.809088139,10.0,0.5095749999999999,0.9574757489000001,1.0,Observer,Observer,1.0,1.0,3.0,12.0,KL,session9
3766,1NR,8.0,0.7666999999999998,2.2252031144999997,5.0,0.28517499999999996,1.7813309111000004,0.0,Actor,Actor-incongruent,1.0,2.0,3.0,1.0,KL,session9
3767,1NR,10.0,0.5423,0.6958772453,6.0,0.43945000000000006,0.8840180023,1.0,Observer,Actor,0.0,1.0,2.0,8.0,KL,session9
3768,1NR,10.0,0.743325,1.0302983978000002,4.0,0.10285,0.9755586312000002,1.0,Observer,Observer,1.0,1.0,1.0,11.0,KL,session9
3769,1NR,11.0,0.5376250000000001,1.7346041336000004,2.0,0.14959999999999996,1.0574553042,0.0,Actor,Observer,1.0,2.0,4.0,2.0,KL,session9
3770,1NR,10.0,0.575025,0.9763099116999999,3.0,0.331925,1.0174984215,0.0,Actor,Actor,0.0,1.0,1.0,11.0,KL,session9
3771,1NR,13.0,0.81345,0.8315794849,2.0,0.14024999999999987,1.1034208323,1.0,Actor,Actor,0.0,2.0,4.0,1.0,KL,session9
3772,1NR,12.0,0.5236,1.1708385208000003,5.0,0.08882499999999999,1.1107549016000002,0.0,Actor,Actor,1.0,1.0,3.0,6.0,KL,session9
3773,1NR,14.0,0.7947500000000001,0.6592750333000001,4.0,0.24310000000000004,1.2097250305,1.0,Actor,Observer,1.0,1.0,3.0,12.0,KL,session9
3774,1NR,8.0,0.6498249999999999,1.8471458823,8.0,0.5002250000000001,0.6000024095000001,0.0,Actor,Actor,1.0,2.0,4.0,2.0,KL,session9
3775,1NR,9.0,0.9069500000000004,2.0660949884,8.0,0.26180000000000014,0.7458640199999996,0.0,Actor,Observer,1.0,2.0,3.0,7.0,KL,session9
3776,1NR,11.0,0.64515,1.0833200499000002,8.0,0.2991999999999999,1.4084648519,0.0,Actor,Observer,1.0,1.0,1.0,9.0,KL,session9
3777,1NR,9.0,0.8882499999999994,2.1636772681,2.0,0.06077500000000002,1.3040156733000003,0.0,Actor,Observer,1.0,1.0,1.0,11.0,KL,session9
3778,1NR,10.0,0.5686130274999999,0.9832224005999999,11.0,0.7713750000000001,1.1571412315,0.0,Observer,Actor,0.0,1.0,1.0,13.0,KL,session9
3779,1NR,11.0,0.7853999999999999,1.0033651645000001,1.0,0.023375000000000007,0.7156040566000001,1.0,Actor,Actor,0.0,1.0,2.0,2.0,KL,session9
3780,1NR,8.0,0.3459500000000001,0.9696073871000004,6.0,0.26180000000000003,0.4907787027,0.0,Observer,Observer,1.0,1.0,3.0,2.0,KL,session9
3781,1NR,11.0,0.6124250000000001,1.0368695716999996,7.0,0.3880250000000003,0.9778353582000002,1.0,Observer,Actor,0.0,1.0,1.0,5.0,KL,session9
3782,1NR,11.0,0.16362500000000002,0.8577205122,5.0,0.36465000000000014,0.6721549387999998,0.0,Observer,Actor,0.0,2.0,1.0,10.0,KL,session9
3783,1NR,10.0,0.8368249999999999,1.1932168934,6.0,0.21505000000000002,1.4053134626000001,0.0,Actor,Observer,1.0,1.0,2.0,3.0,KL,session9
3784,1NR,10.0,0.6965749999999998,1.0149096375000002,1.0,0.0,1.2090780443,0.0,Observer,Observer,1.0,1.0,1.0,6.0,KL,session9
3785,1NR,7.0,0.20570000000000002,1.5049951811000002,2.0,0.24309999999999998,0.45289064490000003,0.0,Observer,Observer,0.0,1.0,1.0,9.0,KL,session9
3786,1NR,11.0,0.6030750000000002,1.2251606395999999,9.0,0.28049999999999964,1.3665348431000002,0.0,Observer,Observer,1.0,1.0,3.0,1.0,KL,session9
3787,1NR,9.0,0.58905,1.0970304526999999,1.0,0.19167500000000026,1.6785341763,0.0,Actor,Actor,1.0,1.0,2.0,4.0,KL,session9
3788,1NR,10.0,0.8116954802999999,1.2010633696,9.0,0.38334999999999986,0.7662574829000002,0.0,Actor,Actor,0.0,1.0,2.0,8.0,KL,session9
3789,1NR,11.0,0.9303250000000001,0.8503064216999999,6.0,0.2057,0.6048992134000001,0.0,Actor,Actor,0.0,2.0,3.0,2.0,KL,session9
3790,1NR,9.0,0.60775,1.0682927794000001,2.0,0.08882499999999993,2.0400892187000004,0.0,Actor,Actor,1.0,1.0,2.0,1.0,KL,session9
3791,1NR,8.0,0.39737500000000014,1.4597024223999997,2.0,0.03739999999999999,1.6780215137000005,0.0,Observer,Actor,1.0,1.0,3.0,5.0,KL,session9
3792,1NR,8.0,0.374,1.1376119996000003,9.0,0.4815250000000001,1.0647246852000003,0.0,Observer,Actor,0.0,1.0,2.0,10.0,KL,session9
3793,1NR,7.0,0.5703499999999999,1.6139935529,5.0,0.201025,0.5639130870999999,0.0,Observer,Actor,1.0,1.0,2.0,4.0,KL,session9
3794,1NR,10.0,0.659175,1.4347643289,3.0,0.34127500000000005,0.8512332848000002,0.0,Actor,Observer,0.0,1.0,1.0,7.0,KL,session9
3795,1NR,8.0,0.39269999999999994,1.4554639417000002,3.0,0.08882500000000015,0.8291759664000001,0.0,Actor,Observer,1.0,1.0,3.0,6.0,KL,session9
3796,1NR,8.0,0.5422999999999999,1.0781591554999999,3.0,0.25712500000000016,1.3240910777,0.0,Observer,Observer,1.0,1.0,1.0,8.0,KL,session9
3797,1NR,12.0,0.42542500000000005,1.1004705554000003,3.0,0.0654499999999999,1.1476743897,1.0,Actor,Observer,0.0,1.0,1.0,11.0,KL,session9
3798,1NR,9.0,0.43010000000000004,0.8965493596,3.0,0.018699999999999994,1.0108003602,0.0,Observer,Observer,1.0,1.0,2.0,1.0,KL,session9
3799,1NR,6.0,0.4488,1.4595925910000003,3.0,0.18232500000000001,1.1825148515000001,0.0,Observer,Actor,1.0,1.0,2.0,6.0,KL,session9
3800,1NR,6.0,0.7106,1.9577908631,4.0,0.3786750000000001,0.5868172993,0.0,Actor,Observer,0.0,1.0,1.0,12.0,KL,session9
3801,1NR,12.0,0.892925,0.8608676314999999,3.0,0.06077500000000002,1.6327885197,1.0,Observer,Observer,0.0,1.0,1.0,1.0,KL,session9
3802,1NR,12.0,0.22907500000000003,0.9850440939999999,9.0,0.5282749999999999,0.9318151855,0.0,Observer,Actor,1.0,2.0,3.0,4.0,KL,session9
3803,1NR,9.0,0.6171000000000002,1.1712506557,7.0,0.4394499999999999,0.9719991108000001,0.0,Actor,Observer,1.0,1.0,1.0,6.0,KL,session9
3804,1NR,9.0,0.7433249999999997,1.7473726327999999,3.0,0.22907500000000025,1.4007292631999997,0.0,Actor,Actor-incongruent,1.0,1.0,1.0,8.0,KL,session9
3805,1NR,8.0,0.5329500000000003,1.1556342448999999,1.0,0.0,1.1316408394000002,0.0,Actor,Actor,1.0,1.0,2.0,10.0,KL,session9
3806,1NR,10.0,0.4768499999999992,1.4419965732,3.0,0.201025,1.1836858952,0.0,Actor,Actor,0.0,1.0,1.0,14.0,KL,session9
3807,1NR,9.0,0.6574204806,0.9733062179,8.0,0.35997499999999993,1.6308715121,0.0,Actor,Observer,1.0,3.0,4.0,1.0,KL,session9
3808,1NR,10.0,0.5703500000000001,1.4644385007999998,9.0,0.528275,2.1348505068000003,0.0,Observer,Actor,1.0,1.0,2.0,6.0,KL,session9
3809,1NR,13.0,0.2992,0.5468661940999999,3.0,0.08882500000000004,1.6707943931000002,0.0,Observer,Actor,0.0,1.0,1.0,8.0,KL,session9
3810,1NR,9.0,0.42074999999999996,1.1819306462999997,8.0,0.4488,1.7283254765000002,0.0,Actor,Observer-incongruent,1.0,1.0,3.0,1.0,KL,session9
3811,1NR,14.0,0.6994954805999997,0.5926070858999999,7.0,0.24777499999999986,2.1854735722,1.0,Actor,Observer,0.0,1.0,3.0,5.0,KL,session9
3812,1NR,12.0,0.5236000000000004,0.8242754471000002,1.0,0.10285000000000011,0.8786977182000002,1.0,Actor,Observer-incongruent,0.0,1.0,1.0,9.0,KL,session9
3813,1NR,11.0,0.7853999999999999,0.8139730181000001,5.0,0.06544999999999998,1.1541999478,0.0,Observer,Actor,1.0,2.0,3.0,1.0,KL,session9
3814,1NR,10.0,0.266475,0.7250403914000002,4.0,0.28985000000000005,1.4444718081,0.0,Observer,Observer,1.0,1.0,2.0,4.0,KL,session9
3815,1NR,11.0,0.22907499999999997,0.9109808044000001,5.0,0.07480000000000003,1.3188110290000001,0.0,Actor,Observer,1.0,1.0,1.0,8.0,KL,session9
3816,1NR,8.0,0.5984000000000003,1.7852814791999998,6.0,0.44412499999999977,1.5461273735,0.0,Actor,Observer,1.0,1.0,2.0,1.0,KL,session9
3817,1NR,8.0,0.39270000000000016,1.256046111,1.0,0.0,1.0424116137000001,0.0,Observer,Observer,1.0,1.0,2.0,4.0,KL,session9
3818,1NR,9.0,0.47684999999999955,1.7293832179000006,8.0,0.28049999999999986,0.6124776160999997,0.0,Actor,Actor,1.0,1.0,2.0,7.0,KL,session9
3819,1NR,11.0,0.3179000000000003,1.2144732823,3.0,0.12622500000000014,0.8268435719999998,0.0,Actor,Actor,1.0,1.0,1.0,9.0,KL,session9
3820,1NR,12.0,0.3085500000000001,0.9926596901000004,4.0,0.5656750000000001,1.1387326117999996,1.0,Actor,Actor-incongruent,1.0,1.0,1.0,11.0,KL,session9
3821,1NR,11.0,0.4488000000000001,0.8311870086000002,2.0,0.28517499999999996,0.8666211437000001,0.0,Observer,Actor,1.0,1.0,2.0,4.0,KL,session9
3822,1NR,7.0,0.37867499999999993,1.882929703,7.0,0.47685000000000005,1.0454831953000001,0.0,Observer,Observer,1.0,1.0,1.0,8.0,KL,session9
3823,1NR,11.0,0.4628249999999997,1.0073373073000003,4.0,0.14960000000000007,1.1988188877,0.0,Actor,Observer,1.0,1.0,2.0,2.0,KL,session9
3824,1NR,10.0,0.4721750000000001,1.4216484433,5.0,0.35530000000000017,1.5998946983000006,0.0,Actor,Observer,1.0,1.0,1.0,4.0,KL,session9
3825,1NR,7.0,0.33192500000000014,1.2220746113999996,9.0,0.25712499999999994,0.7285723721999998,0.0,Observer,Actor,0.0,1.0,1.0,13.0,KL,session9
3826,1NR,11.0,0.6246954803000001,0.9501115588000002,1.0,0.0,1.3257284995000003,0.0,Actor,Actor,1.0,1.0,3.0,2.0,KL,session9
3827,1NR,7.0,0.36465000000000003,1.3870783288000001,3.0,0.23375,1.1486323567999999,0.0,Actor,Observer,1.0,1.0,2.0,5.0,KL,session9
3828,1NR,7.0,0.481525,1.2728878065999998,4.0,0.16362500000000008,1.1065869242000004,0.0,Observer,Observer,1.0,1.0,2.0,7.0,KL,session9
3829,1NR,8.0,0.5610000000000002,1.5910253736000002,3.0,0.16362499999999996,1.1973958987,0.0,Actor,Actor,0.0,1.0,1.0,9.0,KL,session9
3830,1NR,10.0,0.5610000000000004,0.9568290927000002,7.0,0.3786749999999999,0.8501849307999999,1.0,Observer,Observer,0.0,1.0,3.0,1.0,KL,session9
3831,1NR,9.0,0.705925,1.5493806871000002,9.0,0.4113999999999999,1.4413022747000002,0.0,Actor,Actor,1.0,1.0,1.0,4.0,KL,session9
3832,1NR,10.0,0.4488000000000002,1.5450491028999997,1.0,0.18232499999999996,0.9457836309000004,0.0,Actor,Observer,1.0,1.0,2.0,8.0,KL,session9
3833,1NR,11.0,0.5235999999999996,0.8738579299000001,1.0,0.08415000000000017,0.8591110699,1.0,Observer,Observer,0.0,2.0,1.0,10.0,KL,session9
3834,1NR,10.0,0.7976878536999998,1.4120947142,2.0,0.07012499999999994,0.6351365814000001,1.0,Actor,Actor,0.0,1.0,3.0,1.0,KL,session9
3835,1NR,7.0,0.31790000000000007,1.2840069377999999,1.0,0.2431,0.5321171640000001,0.0,Observer,Observer,1.0,1.0,2.0,7.0,KL,session9
3836,1NR,11.0,0.556325,1.171438103,7.0,0.4067249999999999,1.1561756978,1.0,Actor,Actor,1.0,1.0,2.0,10.0,KL,session9
3837,1NR,11.0,0.7555954805999998,0.8947026416000003,10.0,0.6451500000000001,0.9531481592000003,0.0,Actor,Actor,1.0,1.0,3.0,1.0,KL,session9
3838,1NR,10.0,0.4207500000000002,1.2507226153,9.0,0.17765000000000009,1.0334453176000005,0.0,Observer,Actor,1.0,1.0,2.0,5.0,KL,session9
3839,1NR,12.0,0.2057,1.0381756434999998,6.0,0.537625,1.4455665135,0.0,Observer,Observer,1.0,2.0,3.0,3.0,KL,session9
3840,1NR,9.0,0.28049999999999986,0.6806117042,7.0,0.5049000000000001,1.1214500059,1.0,Observer,Actor,0.0,1.0,2.0,6.0,KL,session9
3841,1NR,11.0,0.462825,1.3169428306000004,3.0,0.03739999999999999,0.5578095017000002,1.0,Observer,Actor,0.0,1.0,2.0,9.0,KL,session9
3842,1NR,9.0,0.2290749999999998,1.2763553269,6.0,0.26180000000000014,1.0767387951,0.0,Observer,Observer,1.0,2.0,3.0,1.0,KL,session9
3843,1NR,13.0,0.6591750000000001,1.0443386541000002,1.0,0.023375000000000035,0.9250248476999998,0.0,Actor,Observer,1.0,1.0,2.0,5.0,KL,session9
3844,1NR,9.0,0.3506250000000001,1.1555634605000003,4.0,0.1402500000000002,0.9036507979999999,0.0,Observer,Actor,1.0,1.0,1.0,9.0,KL,session9
3845,1NR,9.0,0.3459500000000004,0.9999015640000001,4.0,0.0,1.3375840947,0.0,Observer,Actor,1.0,1.0,1.0,12.0,KL,session9
3846,1NR,9.0,0.34595000000000004,1.4640464090000003,10.0,0.5937250000000001,1.6291731613,0.0,Actor,Actor,1.0,2.0,3.0,3.0,KL,session9
3847,1NR,14.0,0.500225,0.5972948310000001,1.0,0.0,1.6500247848000007,1.0,Observer,Actor,1.0,2.0,2.0,12.0,KL,session9
3848,1NR,8.0,0.5703500000000001,1.1595345900000003,13.0,0.2384249999999999,0.5848043878999998,0.0,Observer,Observer,1.0,1.0,2.0,1.0,KL,session9
3849,1NR,11.0,0.7059250000000004,1.5848549651,10.0,0.7012500000000003,1.1735254698000002,0.0,Actor,Actor,0.0,1.0,2.0,6.0,KL,session9
3850,1NR,14.0,0.836825,0.5929950141999999,4.0,0.08414999999999995,1.3232300324000001,0.0,Actor,Actor,1.0,2.0,4.0,1.0,KL,session9
3851,2NR,10.0,0.659175,2.1107556419,11.0,0.6357999999999999,1.0530083845,0.0,Observer,Observer,1.0,1.0,3.0,4.0,KL,session9
3852,2NR,13.0,0.8508499999999999,0.7775641663000001,10.0,0.5002249999999999,0.649862369,1.0,Actor,Actor,0.0,2.0,2.0,2.0,KL,session9
3853,2NR,12.0,0.38802499999999995,1.1430471581000001,13.0,0.8274750000000001,0.7721314618,1.0,Observer-incongruent,Actor,0.0,2.0,2.0,8.0,KL,session9
3854,2NR,8.0,0.5703499999999999,0.8496842642,12.0,0.528275,1.1016606301000003,1.0,Observer,Observer,1.0,1.0,2.0,2.0,KL,session9
3855,2NR,11.0,0.38334999999999964,1.0047526929,9.0,0.5422999999999996,1.4637383728,1.0,Observer,Actor,0.0,1.0,1.0,11.0,KL,session9
3856,2NR,8.0,0.6732,1.7477423171999997,9.0,0.5142499999999998,1.0416528846,1.0,Actor,Observer,0.0,1.0,1.0,5.0,KL,session9
3857,2NR,13.0,0.603075,0.8648767633999999,10.0,0.9162999999999999,1.1441268216,1.0,Observer,Actor,1.0,1.0,1.0,11.0,KL,session9
3858,2NR,12.0,0.21504999999999996,0.5111369136,9.0,0.5656750000000003,1.9380794932000005,1.0,Observer,Observer,1.0,1.0,1.0,15.0,KL,session9
3859,2NR,7.0,0.3909630274999999,2.2799603652000004,11.0,0.275825,1.2828687214,1.0,Actor,Observer,1.0,1.0,1.0,11.0,KL,session9
3860,2NR,8.0,0.462825,1.4039706478000002,9.0,0.3926999999999999,1.4039860393,1.0,Observer,Observer,0.0,1.0,1.0,11.0,KL,session9
3861,2NR,6.0,0.3693250000000001,1.6644595567999998,11.0,0.5376250000000001,1.7346041336000004,0.0,Observer,Actor,1.0,1.0,2.0,3.0,KL,session9
3862,2NR,6.0,0.32257499999999995,1.5528082250000002,10.0,0.575025,0.9763099116999999,1.0,Observer,Actor,1.0,1.0,1.0,12.0,KL,session9
3863,2NR,11.0,0.4347749999999998,1.1847756644,12.0,0.5236,1.1708385208000003,1.0,Observer,Actor,0.0,1.0,1.0,7.0,KL,session9
3864,2NR,9.0,0.62645,1.2366036317,10.0,0.5686130274999999,0.9832224005999999,1.0,Actor-incongruent,Observer,1.0,1.0,1.0,14.0,KL,session9
3865,2NR,7.0,0.4114,1.7129499476000003,11.0,0.7853999999999999,1.0033651645000001,1.0,Observer-incongruent,Actor,0.0,1.0,1.0,3.0,KL,session9
3866,2NR,8.0,0.4674999999999998,1.7001702523999997,11.0,0.16362500000000002,0.8577205122,0.0,Observer,Observer,0.0,1.0,2.0,11.0,KL,session9
3867,2NR,8.0,0.5890499999999999,1.4812587269,10.0,0.6965749999999998,1.0149096375000002,0.0,Actor,Observer,1.0,1.0,1.0,7.0,KL,session9
3868,2NR,8.0,0.5235999999999998,1.0874637788000001,10.0,0.8116954802999999,1.2010633696,0.0,Actor,Actor,0.0,1.0,1.0,9.0,KL,session9
3869,2NR,7.0,0.453475,1.1841859465,11.0,0.9303250000000001,0.8503064216999999,0.0,Observer,Actor,0.0,1.0,2.0,3.0,KL,session9
3870,2NR,9.0,0.7386500000000001,1.6717783371999997,9.0,0.60775,1.0682927794000001,0.0,Actor,Actor,1.0,1.0,1.0,2.0,KL,session9
3871,2NR,10.0,0.5703499999999999,1.0228974188,8.0,0.374,1.1376119996000003,1.0,Observer,Observer,1.0,1.0,1.0,11.0,KL,session9
3872,2NR,9.0,0.6591750000000001,1.2932034556,7.0,0.5703499999999999,1.6139935529,0.0,Actor,Observer,1.0,1.0,1.0,5.0,KL,session9
3873,2NR,10.0,0.902275,1.0065942113000002,10.0,0.659175,1.4347643289,0.0,Actor,Actor,0.0,1.0,1.0,8.0,KL,session9
3874,2NR,9.0,0.47977048060000005,0.9952073111,6.0,0.7106,1.9577908631,1.0,Observer,Actor,1.0,1.0,1.0,13.0,KL,session9
3875,2NR,5.0,0.17765000000000009,1.5877057004,10.0,0.4768499999999992,1.4419965732,0.0,Observer,Actor,0.0,1.0,1.0,15.0,KL,session9
3876,2NR,10.0,0.9537,0.7490820573000001,9.0,0.6574204806,0.9733062179,0.0,Actor,Actor,1.0,1.0,3.0,2.0,KL,session9
3877,2NR,8.0,0.46282500000000004,0.8430067885999999,12.0,0.5236000000000004,0.8242754471000002,1.0,Observer-incongruent,Actor,1.0,2.0,1.0,10.0,KL,session9
3878,2NR,11.0,0.49555000000000016,1.5538219120000003,11.0,0.22907499999999997,0.9109808044000001,1.0,Actor,Actor,0.0,1.0,1.0,9.0,KL,session9
3879,2NR,10.0,0.26180000000000003,1.4493994304,11.0,0.4488000000000001,0.8311870086000002,0.0,Observer,Observer,1.0,1.0,1.0,5.0,KL,session9
3880,2NR,10.0,0.7135380275000001,1.6658340303999999,7.0,0.37867499999999993,1.882929703,1.0,Observer,Observer,0.0,1.0,1.0,9.0,KL,session9
3881,2NR,8.0,0.677875,1.7835265776999996,7.0,0.33192500000000014,1.2220746113999996,1.0,Actor-incongruent,Observer,1.0,1.0,1.0,14.0,KL,session9
3882,2NR,7.0,0.7106000000000001,1.7973114638,8.0,0.5610000000000002,1.5910253736000002,1.0,Actor-incongruent,Actor,1.0,1.0,1.0,10.0,KL,session9
3883,2NR,9.0,0.4441250000000001,1.6059307669000003,10.0,0.4207500000000002,1.2507226153,0.0,Actor,Observer,1.0,1.0,1.0,6.0,KL,session9
3884,2NR,8.0,0.556325,1.1972330770000001,12.0,0.2057,1.0381756434999998,0.0,Actor,Observer,1.0,1.0,2.0,4.0,KL,session9
3885,2NR,14.0,0.7433249999999999,0.7579483027000001,9.0,0.2290749999999998,1.2763553269,1.0,Actor,Observer,0.0,2.0,2.0,2.0,KL,session9
3886,2NR,9.0,0.55165,1.5420969051000002,9.0,0.3459500000000004,0.9999015640000001,1.0,Actor,Observer,1.0,1.0,1.0,13.0,KL,session9
3887,2NR,9.0,0.603075,1.1750875405999999,9.0,0.34595000000000004,1.4640464090000003,0.0,Actor,Actor,1.0,1.0,2.0,4.0,KL,session9
3888,2NR,11.0,0.6404750000000002,0.9164617211999999,11.0,0.7059250000000004,1.5848549651,1.0,Actor,Actor,1.0,1.0,1.0,7.0,KL,session9
3889,3NR,9.0,0.6825499999999999,1.3293158421000002,8.0,0.5703499999999999,0.8496842642,1.0,Observer-incongruent,Observer,1.0,1.0,1.0,3.0,KL,session9
3890,3NR,10.0,0.7339749999999999,0.9586439844,7.0,0.3909630274999999,2.2799603652000004,1.0,Observer-incongruent,Actor,1.0,1.0,1.0,12.0,KL,session9
3891,3NR,8.0,0.5049,0.7702976394,6.0,0.3693250000000001,1.6644595567999998,0.0,Observer,Observer,1.0,1.0,1.0,4.0,KL,session9
3892,3NR,12.0,0.5797,0.5969606800999999,6.0,0.32257499999999995,1.5528082250000002,1.0,Observer-incongruent,Observer,1.0,2.0,1.0,13.0,KL,session9
3893,3NR,13.0,0.621775,0.8837162584000002,8.0,0.4674999999999998,1.7001702523999997,1.0,Actor,Observer,1.0,1.0,1.0,12.0,KL,session9
3894,3NR,9.0,0.5703500000000002,1.0777447111999998,8.0,0.5235999999999998,1.0874637788000001,1.0,Actor-incongruent,Actor,1.0,1.0,1.0,10.0,KL,session9
3895,3NR,12.0,0.42075000000000007,0.6408978260999999,7.0,0.453475,1.1841859465,1.0,Observer,Observer,1.0,1.0,1.0,4.0,KL,session9
3896,3NR,11.0,0.28049999999999997,1.1671844022,10.0,0.902275,1.0065942113000002,1.0,Actor,Actor,1.0,1.0,1.0,9.0,KL,session9
3897,3NR,9.0,0.31790000000000007,2.0259944003999992,5.0,0.17765000000000009,1.5877057004,0.0,Actor,Observer,0.0,1.0,1.0,16.0,KL,session9
3898,3NR,15.0,0.6965750000000003,0.6821693102,9.0,0.4441250000000001,1.6059307669000003,1.0,Actor,Actor,0.0,1.0,1.0,7.0,KL,session9
3899,4NR,13.0,0.8181249999999999,0.9094954474999999,9.0,0.31790000000000007,2.0259944003999992,1.0,Actor-incongruent,Actor,1.0,1.0,1.0,17.0,KL,session9
3900,1R,6.0,0.2337500000000001,0.5965233188000001,10.0,0.9303249999999997,1.1076969457999997,0.0,Actor,Actor-incongruent,1.0,4.0,1.0,0.0,KL,session10
3901,1R,7.0,0.43944999999999995,1.4613430422000002,11.0,0.5609999999999999,0.8971781514000001,0.0,Actor,Actor,1.0,3.0,2.0,2.0,KL,session10
3902,1R,5.0,0.35062499999999996,1.1712278108999998,7.0,0.43944999999999995,1.4613430422000002,0.0,Observer,Actor,1.0,3.0,3.0,3.0,KL,session10
3903,1R,1.0,0.10752500000000001,1.6388024991000003,5.0,0.35062499999999996,1.1712278108999998,0.0,Actor,Observer,1.0,3.0,3.0,4.0,KL,session10
