,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,date_time
356,356,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055215.4361238,109,5.599534034729004,1,0,-1,0,0.15,0.8181818181818182,[1.0168631076812744],1.0,5.599534034729004,11,9,0,6.599108934402466,2023_05_02_15_20_12
357,357,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055224.7020428,109,6.266616106033325,1,0,-1,0,0.15,0.6923076923076923,[1.0158498287200928],1.0,6.266616106033325,13,9,0,7.265180826187134,2023_05_02_15_20_21
358,358,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055234.6350489,108,5.249593734741211,1,0,-1,0,0.15,0.6,[1.0000967979431152],1.0,5.249593734741211,10,6,0,6.249473810195923,2023_05_02_15_20_31
359,359,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055243.551548,109,6.933130979537964,1,0,-1,0,0.0,0.6666666666666666,[1.01747465133667],0.0,6.933130979537964,15,10,0,7.932727813720703,2023_05_02_15_20_40
360,360,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055254.2173471,111,6.966367959976196,1,0,-1,0,0.0,0.7333333333333333,[1.050483226776123],0.0,6.966367959976196,15,11,0,7.965601921081543,2023_05_02_15_20_51
361,361,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055264.832463,107,3.883225679397583,1,0,1,0,0.15,0.6666666666666666,[0.9831647872924805],1.0,3.883225679397583,6,4,0,4.882475852966309,2023_05_02_15_21_01
362,362,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055272.7321742,134,2.699855089187622,1,0,1,0,0.15,1.0,[1.4335291385650635],1.0,2.699855089187622,1,1,0,3.717031240463257,2023_05_02_15_21_09
363,363,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055278.564784,108,6.898875951766968,1,0,1,0,0.15,0.7333333333333333,[0.9988410472869873],0.0,6.898875951766968,15,11,0,7.89860200881958,2023_05_02_15_21_15
364,364,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055289.16441,107,5.93310284614563,1,0,1,0,0.15,0.5833333333333334,[0.9832577705383301],1.0,5.93310284614563,12,7,0,6.933292865753174,2023_05_02_15_21_26
365,365,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055298.763401,107,4.566112995147705,1,0,1,0,0.15,0.625,[0.982717752456665],1.0,4.566112995147705,8,5,0,5.565912961959839,2023_05_02_15_21_35
366,366,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055307.2461598,125,3.8498940467834473,1,0,1,0,0.15,0.6,[1.2830779552459717],1.0,3.8498940467834473,5,3,0,4.849435806274414,2023_05_02_15_21_44
367,367,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055314.379485,107,2.5662291049957275,1,0,1,0,0.15,1.0,[0.9828970432281494],1.0,2.5662291049957275,2,2,0,3.565924882888794,2023_05_02_15_21_51
368,368,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055321.4286232,164,8.032546281814575,1,0,1,0,0.15,0.7333333333333333,[1.9328393936157227],0.0,8.032546281814575,15,11,0,9.03233003616333,2023_05_02_15_21_57
369,369,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055332.278194,109,2.932912826538086,1,0,1,0,0.15,0.6666666666666666,[1.0168859958648682],1.0,2.932912826538086,3,2,0,3.9327731132507324,2023_05_02_15_22_09
370,370,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055338.7274199,107,2.5499110221862793,1,0,1,0,0.15,0.5,[0.9833838939666748],1.0,2.5499110221862793,2,1,0,3.5495598316192627,2023_05_02_15_22_15
371,371,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055344.877187,111,4.616209983825684,1,0,1,0,0.15,0.75,[1.050062894821167],1.0,4.616209983825684,8,6,0,5.6159608364105225,2023_05_02_15_22_21
372,372,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055353.043461,107,4.933196067810059,1,0,1,0,0.15,1.0,[0.9833731651306152],1.0,4.933196067810059,9,9,0,5.932915925979614,2023_05_02_15_22_30
373,373,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055361.609782,107,2.232790946960449,1,0,1,0,0.15,1.0,[0.9830968379974365],1.0,2.232790946960449,1,1,0,3.233480930328369,2023_05_02_15_22_38
374,374,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683055367.375741,107,6.950132131576538,1,0,1,0,0.0,0.6,[0.9825751781463623],0.0,6.950132131576538,15,9,0,7.949577331542969,2023_05_02_15_22_44
375,375,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683055378.041522,108,7.099469184875488,1,0,1,0,0.0,0.8,[0.9998688697814941],0.0,7.099469184875488,15,12,0,8.099014282226562,2023_05_02_15_22_55
376,376,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055388.8408818,107,3.5994601249694824,1,0,-1,0,0.15,0.8,[0.9828400611877441],1.0,3.5994601249694824,5,4,0,4.600104093551636,2023_05_02_15_23_05
377,377,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055396.023753,107,7.0169837474823,1,0,-1,0,0.15,0.7333333333333333,[0.9838600158691406],0.0,7.0169837474823,15,11,0,8.016151905059814,2023_05_02_15_23_13
378,378,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055406.755924,107,2.549819231033325,1,0,-1,0,0.15,0.5,[0.9829001426696777],1.0,2.549819231033325,2,1,0,3.5493950843811035,2023_05_02_15_23_23
379,379,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055412.839062,107,3.566166877746582,1,0,-1,0,0.15,1.0,[0.9829549789428711],1.0,3.566166877746582,5,5,0,4.565706968307495,2023_05_02_15_23_30
380,380,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055419.988616,107,6.932871103286743,1,0,-1,0,0.15,0.6666666666666666,[0.9831461906433105],0.0,6.932871103286743,15,10,0,7.93224310874939,2023_05_02_15_23_37
381,381,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055430.637553,107,5.216078042984009,1,0,-1,0,0.15,0.6,[0.9830961227416992],1.0,5.216078042984009,10,6,0,6.215918779373169,2023_05_02_15_23_47
382,382,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055439.487127,107,3.2166788578033447,1,0,-1,0,0.15,0.5,[0.9829850196838379],1.0,3.2166788578033447,4,2,0,4.216428995132446,2023_05_02_15_23_56
383,383,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055446.2697558,107,2.9162750244140625,1,0,-1,0,0.15,0.3333333333333333,[0.9827730655670166],1.0,2.9162750244140625,3,1,0,3.9158971309661865,2023_05_02_15_24_03
384,384,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055452.769758,109,3.2658350467681885,1,0,-1,0,0.15,1.0,[1.0158369541168213],1.0,3.2658350467681885,4,4,0,4.2821948528289795,2023_05_02_15_24_09
385,385,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055459.585671,107,6.916606187820435,1,0,-1,0,0.15,0.6,[0.9833273887634277],1.0,6.916606187820435,15,9,0,7.915780305862427,2023_05_02_15_24_16
386,386,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055470.251602,109,6.966187000274658,1,0,-1,0,0.15,0.5333333333333333,[1.0164859294891357],0.0,6.966187000274658,15,8,0,7.9655702114105225,2023_05_02_15_24_27
387,387,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055480.900835,107,2.3002190589904785,1,0,-1,0,0.15,1.0,[0.983051061630249],1.0,2.3002190589904785,1,1,0,3.2995662689208984,2023_05_02_15_24_38
388,388,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055486.751158,108,6.232857942581177,1,0,-1,0,0.15,0.6923076923076923,[0.9997329711914062],1.0,6.232857942581177,13,9,0,7.232866048812866,2023_05_02_15_24_43
389,389,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055496.649737,107,3.567239284515381,1,0,-1,0,0.15,0.4,[0.9829912185668945],1.0,3.567239284515381,5,2,0,4.565983057022095,2023_05_02_15_24_53
390,390,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055503.799222,107,6.949256420135498,1,0,-1,0,0.0,0.6666666666666666,[0.9832100868225098],0.0,6.949256420135498,15,10,0,7.949040174484253,2023_05_02_15_25_00
391,391,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055514.465148,107,3.250049114227295,1,0,1,0,0.15,1.0,[0.9832699298858643],1.0,3.250049114227295,4,4,0,4.249719142913818,2023_05_02_15_25_11
392,392,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055521.248123,107,4.567085266113281,1,0,1,0,0.15,0.75,[0.9838271141052246],1.0,4.567085266113281,8,6,0,5.566172361373901,2023_05_02_15_25_18
393,393,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055529.4308858,108,7.099342107772827,1,0,1,0,0.15,0.8,[0.9996190071105957],0.0,7.099342107772827,15,12,0,8.09908413887024,2023_05_02_15_25_26
394,394,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055540.213469,107,6.89922308921814,1,0,1,0,0.15,0.8666666666666667,[0.9826641082763672],0.0,6.89922308921814,15,13,0,7.898247003555298,2023_05_02_15_25_37
395,395,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055550.829157,107,6.983268737792969,1,0,1,0,0.15,0.8,[0.9831528663635254],0.0,6.983268737792969,15,12,0,7.982456684112549,2023_05_02_15_25_47
396,396,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055561.529063,107,6.882783889770508,1,0,-1,0,0.0,0.6,[0.9835431575775146],0.0,6.882783889770508,15,9,0,7.882508993148804,2023_05_02_15_25_58
397,397,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055572.111265,107,5.216814994812012,1,0,1,0,0.15,0.8,[0.9831359386444092],1.0,5.216814994812012,10,8,0,6.2162861824035645,2023_05_02_15_26_09
398,398,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055580.977512,107,4.582565784454346,1,0,1,0,0.15,0.625,[0.9827117919921875],1.0,4.582565784454346,8,5,0,5.582304000854492,2023_05_02_15_26_18
399,399,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055589.176943,107,2.5668258666992188,1,0,1,0,0.15,1.0,[0.9828369617462158],1.0,2.5668258666992188,2,2,0,3.566323757171631,2023_05_02_15_26_26
400,400,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055595.3263628,110,2.9661829471588135,1,0,1,0,0.15,0.6666666666666666,[1.0328681468963623],1.0,2.9661829471588135,3,2,0,3.96592116355896,2023_05_02_15_26_32
401,401,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055601.79284,107,4.232806921005249,1,0,1,0,0.15,0.7142857142857143,[0.983116865158081],1.0,4.232806921005249,7,5,0,5.232993841171265,2023_05_02_15_26_38
402,402,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055609.625749,107,2.566431999206543,1,0,1,0,0.15,0.5,[0.9834690093994141],1.0,2.566431999206543,2,1,0,3.5666098594665527,2023_05_02_15_26_46
403,403,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055615.725177,107,3.899583101272583,1,0,1,0,0.15,0.6666666666666666,[0.9832761287689209],1.0,3.899583101272583,6,4,0,4.900094985961914,2023_05_02_15_26_52
404,404,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055623.24097,109,6.93285608291626,1,0,1,0,0.15,0.7333333333333333,[1.0169851779937744],0.0,6.93285608291626,15,11,0,7.9329352378845215,2023_05_02_15_27_00
405,405,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055633.875085,108,6.915875196456909,1,0,-1,0,0.0,0.9333333333333333,[0.9992492198944092],0.0,6.915875196456909,15,14,0,7.915565013885498,2023_05_02_15_27_11
406,406,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055645.089717,145,7.715928077697754,1,0,-1,0,0.0,0.7333333333333333,[1.6166300773620605],0.0,7.715928077697754,15,11,0,8.715789079666138,2023_05_02_15_27_21
407,407,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055655.88903,107,2.2665672302246094,1,0,1,0,0.15,1.0,[0.9832122325897217],1.0,2.2665672302246094,1,1,0,3.265998125076294,2023_05_02_15_27_33
408,408,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055661.688482,107,6.283163070678711,1,0,1,0,0.15,0.7692307692307693,[0.9833002090454102],1.0,6.283163070678711,13,10,0,7.282697916030884,2023_05_02_15_27_38
409,409,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055671.654378,108,2.249769926071167,1,0,1,0,0.15,1.0,[0.9998819828033447],1.0,2.249769926071167,1,1,0,3.2494499683380127,2023_05_02_15_27_48
410,410,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055677.437196,108,6.915940284729004,1,0,1,0,0.15,0.8,[0.9992172718048096],1.0,6.915940284729004,15,12,0,7.915422439575195,2023_05_02_15_27_54
411,411,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055688.036484,107,3.2171361446380615,1,0,1,0,0.15,1.0,[0.9831249713897705],1.0,3.2171361446380615,4,4,0,4.2329301834106445,2023_05_02_15_28_05
412,412,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055694.819385,107,5.215960741043091,1,0,1,0,0.15,0.8,[0.9828977584838867],1.0,5.215960741043091,10,8,0,6.215821027755737,2023_05_02_15_28_11
413,413,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055706.651754,286,9.866672039031982,1,0,-1,0,0.0,0.8,[3.966526985168457],0.0,9.866672039031982,15,12,0,10.865900993347168,2023_05_02_15_28_20
414,414,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055717.38488,108,7.099148988723755,1,0,-1,0,0.0,0.6,[0.9995899200439453],0.0,7.099148988723755,15,9,0,8.099297046661377,2023_05_02_15_28_34
415,415,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055728.167721,107,2.216592311859131,1,0,-1,0,0.15,1.0,[0.9830081462860107],1.0,2.216592311859131,1,1,0,3.2160751819610596,2023_05_02_15_28_45
416,416,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055733.916831,107,2.216202974319458,1,0,-1,0,0.15,1.0,[0.9834270477294922],1.0,2.216202974319458,1,1,0,3.2159371376037598,2023_05_02_15_28_51
417,417,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055739.6834009,108,6.232743978500366,1,0,-1,0,0.15,0.6153846153846154,[0.999547004699707],1.0,6.232743978500366,13,8,0,7.2326340675354,2023_05_02_15_28_56
418,418,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055749.582711,107,7.082941770553589,1,0,-1,0,0.15,0.7333333333333333,[0.9831368923187256],0.0,7.082941770553589,15,11,0,8.082993745803833,2023_05_02_15_29_06
419,419,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055760.415665,109,3.6163582801818848,1,0,-1,0,0.15,0.8,[1.0168392658233643],1.0,3.6163582801818848,5,4,0,4.616114139556885,2023_05_02_15_29_17
420,420,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055767.59793,108,2.233168125152588,1,0,-1,0,0.15,1.0,[0.9999911785125732],1.0,2.233168125152588,1,1,0,3.2327051162719727,2023_05_02_15_29_24
421,421,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055773.647834,125,3.5164899826049805,1,0,-1,0,0.15,0.5,[1.2829828262329102],1.0,3.5164899826049805,4,2,0,4.516350984573364,2023_05_02_15_29_30
422,422,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055780.44685,107,3.2161028385162354,1,0,-1,0,0.15,0.5,[0.9830789566040039],1.0,3.2161028385162354,4,2,0,4.215962886810303,2023_05_02_15_29_37
423,423,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055787.247104,109,4.599685907363892,1,0,-1,0,0.15,0.625,[1.0166747570037842],1.0,4.599685907363892,8,5,0,5.599620819091797,2023_05_02_15_29_44
424,424,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055795.42923,107,3.882615089416504,1,0,-1,0,0.15,0.5,[0.9827229976654053],1.0,3.882615089416504,6,3,0,4.882313966751099,2023_05_02_15_29_52
425,425,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683055802.895584,107,6.932623863220215,1,0,1,0,0.0,0.8,[0.9833159446716309],0.0,6.932623863220215,15,12,0,7.9493567943573,2023_05_02_15_30_00
426,426,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683055813.561256,108,7.099401950836182,1,0,1,0,0.0,0.6666666666666666,[0.9995689392089844],0.0,7.099401950836182,15,10,0,8.098911046981812,2023_05_02_15_30_10
427,427,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683055824.677398,126,3.5497891902923584,1,0,-1,0,0.15,0.5,[1.2995960712432861],1.0,3.5497891902923584,4,2,0,4.5492799282073975,2023_05_02_15_30_21
428,428,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055831.5101042,108,6.9329993724823,1,0,-1,0,0.0,0.8666666666666667,[0.9998331069946289],0.0,6.9329993724823,15,13,0,7.949697017669678,2023_05_02_15_30_28
429,429,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055842.142708,107,7.082395076751709,1,0,-1,0,0.0,0.4666666666666667,[0.9825761318206787],0.0,7.082395076751709,15,7,0,8.081808090209961,2023_05_02_15_30_39
430,430,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055852.958921,108,3.8992669582366943,1,0,1,0,0.15,0.6666666666666666,[0.999528169631958],1.0,3.8992669582366943,6,4,0,4.8994669914245605,2023_05_02_15_30_50
431,431,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055860.474756,110,6.649188041687012,1,0,1,0,0.15,0.7142857142857143,[1.0326318740844727],1.0,6.649188041687012,14,10,0,7.6655237674713135,2023_05_02_15_30_57
432,432,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055871.090921,126,7.3995301723480225,1,0,1,0,0.15,0.8,[1.299795389175415],0.0,7.3995301723480225,15,12,0,8.398946046829224,2023_05_02_15_31_07
433,433,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055881.889827,107,7.081792831420898,1,0,1,0,0.15,0.4666666666666667,[0.9822819232940674],0.0,7.081792831420898,15,7,0,8.08155107498169,2023_05_02_15_31_19
434,434,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055892.855795,117,3.399841070175171,1,0,1,0,0.15,1.0,[1.1494650840759277],1.0,3.399841070175171,4,4,0,4.416352033615112,2023_05_02_15_31_29
435,435,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055899.671932,107,7.082820177078247,1,0,1,0,0.15,0.4,[0.9831311702728271],0.0,7.082820177078247,15,6,0,8.082576274871826,2023_05_02_15_31_36
436,436,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055910.488822,108,5.582952976226807,1,0,1,0,0.15,0.8181818181818182,[1.0005700588226318],1.0,5.582952976226807,11,9,0,6.582831144332886,2023_05_02_15_31_47
437,437,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055919.853951,115,3.3665881156921387,1,0,1,0,0.15,0.75,[1.1163561344146729],1.0,3.3665881156921387,4,3,0,4.366972208023071,2023_05_02_15_31_56
438,438,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055926.671256,108,2.249709129333496,1,0,1,0,0.15,1.0,[0.9997241497039795],1.0,2.249709129333496,1,1,0,3.2495622634887695,2023_05_02_15_32_03
439,439,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055932.453009,108,6.89906907081604,1,0,1,0,0.15,0.6,[0.9999558925628662],0.0,6.89906907081604,15,9,0,7.899016857147217,2023_05_02_15_32_09
440,440,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055943.03648,107,2.216822862625122,1,0,1,0,0.15,1.0,[0.9837970733642578],1.0,2.216822862625122,1,1,0,3.2165310382843018,2023_05_02_15_32_20
441,441,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055950.05189,183,5.5826029777526855,1,0,1,0,0.15,0.5714285714285714,[2.249659299850464],1.0,5.5826029777526855,7,4,0,6.582310199737549,2023_05_02_15_32_25
442,442,[1.0],1.0,0,1.0,1.0,0,[1.0],1683055958.0348108,107,6.9996018409729,1,0,1,0,0.15,0.8666666666666667,[0.9828429222106934],0.0,6.9996018409729,15,13,0,7.999120712280273,2023_05_02_15_32_35
443,443,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055968.750572,107,7.082683086395264,1,0,-1,0,0.0,0.6,[0.9829330444335938],0.0,7.082683086395264,15,9,0,8.082465171813965,2023_05_02_15_32_45
444,444,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055979.5506299,107,7.000154733657837,1,0,-1,0,0.0,0.8,[0.9838569164276123],0.0,7.000154733657837,15,12,0,7.9994916915893555,2023_05_02_15_32_56
445,445,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683055990.333142,111,6.982642889022827,1,0,-1,0,0.0,0.6666666666666666,[1.0503108501434326],0.0,6.982642889022827,15,10,0,7.982784986495972,2023_05_02_15_33_07
446,446,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056004.131744,298,5.399731874465942,1,0,1,0,0.15,1.0,[4.16634202003479],1.0,5.399731874465942,1,1,0,6.399735927581787,2023_05_02_15_33_18
447,447,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056010.014426,107,6.949618101119995,1,0,1,0,0.15,0.8666666666666667,[0.9829971790313721],0.0,6.949618101119995,15,13,0,7.949278116226196,2023_05_02_15_33_27
448,448,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056020.664073,107,3.2666361331939697,1,0,1,0,0.15,1.0,[0.9837942123413086],1.0,3.2666361331939697,4,4,0,4.266576290130615,2023_05_02_15_33_37
449,449,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056027.513108,108,3.249880075454712,1,0,1,0,0.15,0.75,[0.9997789859771729],1.0,3.249880075454712,4,3,0,4.249470949172974,2023_05_02_15_33_44
450,450,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683056034.312873,107,7.082261085510254,1,0,1,0,0.0,0.5333333333333333,[0.9828469753265381],0.0,7.082261085510254,15,8,0,8.099178075790405,2023_05_02_15_33_51
451,451,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056045.145516,108,4.649470090866089,1,0,-1,0,0.15,0.625,[0.9999732971191406],1.0,4.649470090866089,8,5,0,5.649782180786133,2023_05_02_15_34_02
452,452,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056053.394609,108,2.899419069290161,1,0,-1,0,0.15,0.3333333333333333,[0.9993908405303955],1.0,2.899419069290161,3,1,0,3.899289131164551,2023_05_02_15_34_10
453,453,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056059.844204,108,3.6332688331604004,1,0,-1,0,0.15,0.8,[1.0000860691070557],1.0,3.6332688331604004,5,4,0,4.632944107055664,2023_05_02_15_34_16
454,454,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056067.177543,115,3.7157299518585205,1,0,-1,0,0.15,0.8,[1.1165199279785156],1.0,3.7157299518585205,5,4,0,4.715360879898071,2023_05_02_15_34_24
455,455,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056074.377323,110,3.5998640060424805,1,0,-1,0,0.15,0.8,[1.0332181453704834],1.0,3.5998640060424805,5,4,0,4.5995049476623535,2023_05_02_15_34_31
456,456,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056081.526677,108,7.0995190143585205,1,0,-1,0,0.15,0.4,[1.0004332065582275],0.0,7.0995190143585205,15,6,0,8.099102258682251,2023_05_02_15_34_38
457,457,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056092.476236,116,3.099260091781616,1,0,-1,0,0.15,1.0,[1.1329898834228516],1.0,3.099260091781616,3,3,0,4.099311113357544,2023_05_02_15_34_49
458,458,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056098.991484,107,6.616272687911987,1,0,-1,0,0.15,0.7142857142857143,[0.9828169345855713],1.0,6.616272687911987,14,10,0,7.61552095413208,2023_05_02_15_34_56
459,459,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056109.3408551,110,5.932712078094482,1,0,-1,0,0.15,0.6666666666666666,[1.0330140590667725],1.0,5.932712078094482,12,8,0,6.9323999881744385,2023_05_02_15_35_06
460,460,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056118.906789,108,4.933197021484375,1,0,-1,0,0.15,0.6666666666666666,[1.000274896621704],1.0,4.933197021484375,9,6,0,5.932662010192871,2023_05_02_15_35_16
461,461,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056127.839652,130,4.28401517868042,1,0,-1,0,0.15,0.5,[1.366610050201416],1.0,4.28401517868042,6,3,0,5.283113956451416,2023_05_02_15_35_24
462,462,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056135.323016,107,2.8836631774902344,1,0,-1,0,0.15,1.0,[0.9833781719207764],1.0,2.8836631774902344,3,3,0,3.8830862045288086,2023_05_02_15_35_32
463,463,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683056142.572296,156,3.416754722595215,1,0,-1,0,0.15,0.5,[1.800306797027588],1.0,3.416754722595215,2,1,0,4.416072845458984,2023_05_02_15_35_38
464,464,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683056148.754843,107,6.8819379806518555,1,0,-1,0,0.0,0.7333333333333333,[0.9822080135345459],0.0,6.8819379806518555,15,11,0,7.881922960281372,2023_05_02_15_35_45
465,465,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683056159.7043688,129,7.248992919921875,1,0,-1,0,0.0,0.7333333333333333,[1.3496127128601074],0.0,7.248992919921875,15,11,0,8.249083995819092,2023_05_02_15_35_56
466,466,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056170.320714,108,4.231989145278931,1,0,1,0,0.15,0.42857142857142855,[0.9988532066345215],1.0,4.231989145278931,7,3,0,5.232298135757446,2023_05_02_15_36_07
467,467,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056178.136637,107,6.899449110031128,1,0,1,0,0.15,0.7333333333333333,[0.9838690757751465],1.0,6.899449110031128,15,11,0,7.899115085601807,2023_05_02_15_36_15
468,468,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056188.7355058,107,6.916016101837158,1,0,1,0,0.15,0.7333333333333333,[0.9829702377319336],1.0,6.916016101837158,15,11,0,7.915777206420898,2023_05_02_15_36_25
469,469,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056199.368536,107,4.916656970977783,1,0,1,0,0.15,0.6666666666666666,[0.9829649925231934],1.0,4.916656970977783,9,6,0,5.9166038036346436,2023_05_02_15_36_36
470,470,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056207.91754,107,6.599354982376099,1,0,1,0,0.15,0.6428571428571429,[0.9832749366760254],1.0,6.599354982376099,14,9,0,7.599016189575195,2023_05_02_15_36_45
471,471,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056219.900312,207,7.916047096252441,1,0,1,0,0.15,0.8461538461538461,[2.666656970977783],1.0,7.916047096252441,13,11,0,8.916255235671997,2023_05_02_15_36_55
472,472,[1.0],1.0,0,1.0,1.0,0,[1.0],1683056229.8828201,107,6.9162421226501465,1,0,1,0,0.15,0.6666666666666666,[0.9833400249481201],1.0,6.9162421226501465,15,10,0,7.916388034820557,2023_05_02_15_37_07
