,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,other,player,player_choice,poll_probs,prop_touched_polls,reaction_time,reward,total_polls,touched_polls,trial_aborted,trial_duration
611,611,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868268.132756,124,1,0,-1,0.15,0.5,0.7336657047271729,1.0,6,3,0,4.216805934906006
612,612,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868272.8328152,107,1,0,-1,0.15,0.7857142857142857,0.7329690456390381,1.0,14,11,0,6.582626819610596
613,613,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868280.2650769,106,1,0,-1,0.15,1.0,0.7334191799163818,1.0,4,4,0,3.216284990310669
614,614,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868284.215273,106,1,0,-1,0.15,1.0,0.7322518825531006,1.0,4,4,0,3.232752799987793
615,615,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868288.3645508,117,1,0,-1,0.0,0.8,0.7336251735687256,0.0,15,12,0,7.2329301834106445
616,616,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868296.397106,106,1,0,1,0.15,0.75,0.7332820892333984,1.0,4,3,0,3.2834701538085938
617,617,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868300.413407,106,1,0,1,0.15,1.0,0.7338681221008301,1.0,5,5,0,3.5499870777130127
618,618,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868304.863982,115,1,0,1,0.15,0.6,0.7335379123687744,1.0,5,3,0,3.699636936187744
619,619,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868309.3980632,120,1,0,1,0.15,0.6363636363636364,0.7332758903503418,1.0,11,7,0,5.766064882278442
620,620,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868315.846055,111,1,0,1,0.15,0.75,0.7345778942108154,1.0,12,9,0,5.966487884521484
621,621,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868322.761993,118,1,0,1,0.15,1.0,0.7330920696258545,1.0,8,8,0,4.834097146987915
622,622,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868328.5452302,128,1,0,1,0.15,0.6666666666666666,0.7335910797119141,1.0,6,4,0,4.2502171993255615
623,623,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868333.211194,106,1,0,1,0.15,1.0,0.7332122325897217,1.0,2,2,0,2.550251007080078
624,624,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868336.5451908,111,1,0,1,0.15,1.0,0.7324342727661133,1.0,4,4,0,3.298701047897339
625,625,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868340.727608,120,1,0,1,0.15,1.0,0.7327961921691895,1.0,7,7,0,4.432377099990845
626,626,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868345.761694,110,1,0,1,0.15,0.7272727272727273,0.7328610420227051,1.0,11,8,0,5.61574912071228
627,627,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868352.193415,110,1,0,1,0.0,0.8,0.7331209182739258,0.0,15,12,0,7.11575174331665
628,628,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868361.292601,170,1,0,-1,0.15,1.0,0.7323939800262451,1.0,1,1,0,3.3832390308380127
629,629,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868364.359461,106,1,0,-1,0.15,0.8,0.733100175857544,0.0,15,12,0,7.0497353076934814
630,630,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868372.809126,131,1,0,-1,0.15,0.7142857142857143,0.7326440811157227,1.0,7,5,0,4.633651971817017
631,631,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868377.8081632,106,1,0,-1,0.15,0.6666666666666666,0.7328028678894043,1.0,3,2,0,2.8661820888519287
632,632,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868381.392148,106,1,0,-1,0.15,1.0,0.7330429553985596,1.0,5,5,0,3.5341269969940186
633,633,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868385.741555,110,1,0,-1,0.15,1.0,0.7333700656890869,1.0,2,2,0,2.7164862155914307
634,634,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868389.107606,106,1,0,-1,0.15,0.8,0.7334990501403809,1.0,10,8,0,5.232663154602051
635,635,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868395.140515,106,1,0,-1,0.15,0.9,0.7339098453521729,1.0,10,9,0,5.200527906417847
636,636,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868401.1404219,106,1,0,-1,0.15,0.8,0.7330629825592041,1.0,5,4,0,3.533102035522461
637,637,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868405.4232872,106,1,0,-1,0.15,0.6,0.7336678504943848,1.0,5,3,0,3.5327889919281006
638,638,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868409.989556,123,1,0,-1,0.0,0.8,0.7332620620727539,0.0,15,12,0,7.334802865982056
639,639,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868418.105814,111,1,0,1,0.15,0.75,0.7331268787384033,1.0,8,6,0,4.666471004486084
640,640,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868423.472105,106,1,0,1,0.15,0.6666666666666666,0.7338747978210449,1.0,3,2,0,2.883810043334961
641,641,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868427.071672,106,1,0,1,0.15,0.8333333333333334,0.7340958118438721,1.0,12,10,0,6.049994945526123
642,642,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868433.98773,108,1,0,1,0.15,1.0,0.7331750392913818,1.0,2,2,0,2.5668070316314697
643,643,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868437.271258,108,1,0,1,0.15,0.6666666666666666,0.7336602210998535,1.0,6,4,0,3.94927716255188
644,644,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868441.970326,107,1,0,1,0.15,0.8461538461538461,0.7329142093658447,1.0,13,11,0,6.249952077865601
645,645,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868449.1865768,113,1,0,1,0.15,0.7857142857142857,0.733903169631958,1.0,14,11,0,6.666492223739624
646,646,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868456.6028512,107,1,0,1,0.15,0.8333333333333334,0.7333900928497314,1.0,12,10,0,5.883719205856323
647,647,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868463.3698618,110,1,0,1,0.15,0.8,0.733051061630249,0.0,15,12,0,7.115801095962524
648,648,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868471.418847,107,1,0,-1,0.0,0.9333333333333333,0.7333650588989258,0.0,15,14,0,7.082473993301392
649,649,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868479.969016,136,1,0,1,0.15,0.2,0.7333278656005859,1.0,10,2,0,5.732713937759399
650,650,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868486.301537,122,1,0,-1,0.0,0.8,0.7339191436767578,0.0,15,12,0,7.316493272781372
651,651,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868494.350173,107,1,0,1,0.15,0.5833333333333334,0.7329587936401367,1.0,12,7,0,5.916197061538696
652,652,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868501.099831,107,1,0,1,0.0,1.0,0.7336142063140869,0.0,15,15,0,7.0665881633758545
653,653,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868509.1324081,107,1,0,1,0.0,0.8,0.733212947845459,0.0,15,12,0,7.065998077392578
654,654,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868517.181854,108,1,0,-1,0.15,0.8,0.7328040599822998,0.0,15,12,0,7.099013090133667
655,655,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868525.265362,108,1,0,1,0.0,0.8,0.7328851222991943,0.0,15,12,0,7.0825700759887695
656,656,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868533.3809001,112,1,0,-1,0.15,0.7272727272727273,0.733436107635498,1.0,11,8,0,5.667217969894409
657,657,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868539.830492,109,1,0,-1,0.15,0.7,0.733184814453125,1.0,10,7,0,5.2496278285980225
658,658,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868545.98015,114,1,0,-1,0.15,0.6666666666666666,0.7333641052246094,1.0,3,2,0,3.0996973514556885
659,659,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868549.663223,106,1,0,-1,0.15,0.6666666666666666,0.7324409484863281,1.0,3,2,0,2.8665308952331543
660,660,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868553.4794939,120,1,0,-1,0.15,0.5384615384615384,0.7327091693878174,1.0,13,7,0,6.432477951049805
661,661,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868562.3288372,214,1,0,-1,0.15,1.0,0.7333779335021973,1.0,2,2,0,4.366163969039917
662,662,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868565.96242,123,1,0,-1,0.15,0.75,0.734478235244751,1.0,4,3,0,3.5331690311431885
663,663,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868570.4950452,137,1,0,-1,0.15,0.6666666666666666,0.7327611446380615,0.0,15,10,0,7.582813024520874
664,664,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868579.478688,162,1,0,1,0.0,0.8,0.732924222946167,0.0,15,12,0,7.9820191860198975
665,665,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868588.276787,150,1,0,1,0.15,0.6666666666666666,0.7331409454345703,1.0,3,2,0,3.6005709171295166
666,666,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868592.093569,118,1,0,1,0.15,0.7333333333333333,0.7338411808013916,0.0,15,11,0,7.2659502029418945
667,667,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868600.326884,117,1,0,1,0.15,0.6666666666666666,0.7330422401428223,1.0,3,2,0,3.0830960273742676
668,668,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868603.992697,108,1,0,1,0.15,0.8,0.7337310314178467,0.0,15,12,0,7.08251166343689
669,669,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868612.0252821,106,1,0,1,0.15,1.0,0.7333629131317139,1.0,6,6,0,3.932889938354492
670,670,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868616.758522,108,1,0,1,0.15,1.0,0.7334458827972412,1.0,5,5,0,3.6499857902526855
671,671,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868621.141408,107,1,0,1,0.15,1.0,0.7334990501403809,1.0,4,4,0,3.233030080795288
672,672,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868625.124437,108,1,0,1,0.15,1.0,0.7327218055725098,1.0,3,3,0,2.916163682937622
673,673,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868628.857547,114,1,0,1,0.15,0.9,0.7331299781799316,1.0,10,9,0,5.332982063293457
674,674,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868635.0070798,114,1,0,1,0.15,0.9090909090909091,0.7341439723968506,1.0,11,10,0,5.699687957763672
675,675,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868641.640028,121,1,0,1,0.15,1.0,0.7340638637542725,1.0,1,1,0,2.4669299125671387
676,676,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868644.6067681,108,1,0,1,0.0,0.7333333333333333,0.7333970069885254,0.0,15,11,0,7.082765817642212
677,677,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868652.6724129,109,1,0,1,0.0,0.8,0.7330708503723145,0.0,15,12,0,7.100011825561523
678,678,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868661.938813,180,1,0,-1,0.15,0.5,0.7329280376434326,1.0,2,1,0,3.7826170921325684
679,679,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868665.255477,106,1,0,-1,0.15,1.0,0.7329638004302979,1.0,5,5,0,3.550034999847412
680,680,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868669.554958,106,1,0,-1,0.15,0.7142857142857143,0.7334911823272705,1.0,7,5,0,4.19982123374939
681,681,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868674.538015,107,1,0,-1,0.15,1.0,0.7330927848815918,1.0,2,2,0,2.550398826599121
682,682,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868677.771112,106,1,0,-1,0.15,0.9,0.7332890033721924,1.0,10,9,0,5.200254917144775
683,683,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868683.804138,108,1,0,-1,0.15,1.0,0.7330880165100098,1.0,2,2,0,2.583280086517334
684,684,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868687.0538182,106,1,0,-1,0.15,1.0,0.733421802520752,1.0,5,5,0,3.5662641525268555
685,685,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868691.4033751,108,1,0,-1,0.15,1.0,0.732598066329956,1.0,1,1,0,2.2826738357543945
686,686,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868694.4532669,112,1,0,-1,0.15,0.6666666666666666,0.7327942848205566,1.0,3,2,0,2.965945243835449
687,687,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868698.052601,107,1,0,-1,0.15,0.5833333333333334,0.7336893081665039,1.0,12,7,0,5.915966987609863
688,688,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868704.80287,107,1,0,-1,0.15,0.9,0.7332167625427246,1.0,10,9,0,5.233348846435547
689,689,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868710.835615,107,1,0,-1,0.15,0.8,0.7325081825256348,1.0,5,4,0,3.582247257232666
690,690,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868715.151705,106,1,0,-1,0.0,1.0,0.7335851192474365,0.0,15,15,0,7.0660998821258545
691,691,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868723.217581,108,1,0,1,0.15,1.0,0.7329809665679932,1.0,4,4,0,3.2333922386169434
692,692,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868727.218018,110,1,0,1,0.15,1.0,0.7330911159515381,1.0,1,1,0,2.3000340461730957
693,693,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868730.1674292,107,1,0,1,0.15,0.9090909090909091,0.733363151550293,1.0,11,10,0,5.566176176071167
694,694,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868736.566862,108,1,0,1,0.15,1.0,0.7337472438812256,1.0,2,2,0,2.5836479663848877
695,695,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868739.833256,107,1,0,1,0.15,0.8666666666666667,0.7339558601379395,0.0,15,13,0,7.082852840423584
696,696,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868747.915914,108,1,0,1,0.15,0.7333333333333333,0.7341160774230957,0.0,15,11,0,7.082979917526245
697,697,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868755.99877,109,1,0,1,0.15,0.8888888888888888,0.7327539920806885,1.0,9,8,0,4.9160850048065186
698,698,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868761.6655538,106,1,0,1,0.15,0.6666666666666666,0.7341928482055664,1.0,3,2,0,2.916975975036621
699,699,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868765.5817459,122,1,0,1,0.15,0.8571428571428571,0.7331099510192871,1.0,7,6,0,4.48249077796936
700,700,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868770.581434,108,1,0,1,0.15,1.0,0.7336390018463135,1.0,1,1,0,2.2502238750457764
701,701,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868773.7159271,119,1,0,1,0.15,1.0,0.7327771186828613,1.0,3,3,0,3.082448959350586
702,702,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868777.381716,110,1,0,1,0.0,0.8666666666666667,0.7330560684204102,0.0,15,13,0,7.115966081619263
703,703,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868785.530112,113,1,0,-1,0.15,0.75,0.7334580421447754,1.0,4,3,0,3.4335989952087402
704,704,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868789.596589,107,1,0,-1,0.15,0.9166666666666666,0.7339949607849121,1.0,12,11,0,5.949949264526367
705,705,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868796.380189,107,1,0,-1,0.15,1.0,0.7341599464416504,1.0,3,3,0,2.933717727661133
706,706,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868800.012866,106,1,0,-1,0.15,0.8,0.7327911853790283,1.0,15,12,0,6.949102163314819
707,707,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868807.9451678,112,1,0,-1,0.15,1.0,0.7341451644897461,1.0,1,1,0,2.3009088039398193
708,708,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868810.894936,109,1,0,-1,0.15,1.0,0.7328641414642334,1.0,1,1,0,2.332937002182007
709,709,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868813.878089,106,1,0,-1,0.15,1.0,0.7325968742370605,1.0,1,1,0,2.216850996017456
710,710,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868817.012033,120,1,0,-1,0.15,0.75,0.7333059310913086,1.0,8,6,0,4.766893148422241
711,711,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868822.327615,106,1,0,-1,0.15,0.75,0.7334420680999756,1.0,12,9,0,5.883002042770386
712,712,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868829.0439281,106,1,0,-1,0.15,0.9166666666666666,0.7331838607788086,1.0,12,11,0,5.8666911125183105
713,713,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868836.143887,130,1,0,-1,0.0,0.9333333333333333,0.7327806949615479,0.0,15,14,0,7.4660608768463135
714,714,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868844.509749,124,1,0,1,0.15,0.8666666666666667,0.7328550815582275,1.0,15,13,0,7.182739973068237
715,715,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868852.425656,115,1,0,1,0.15,0.75,0.7333579063415527,1.0,4,3,0,3.349759817123413
716,716,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868856.3585331,106,1,0,1,0.15,0.5,0.7331960201263428,1.0,2,1,0,2.5343921184539795
717,717,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868859.808037,119,1,0,1,0.15,0.8666666666666667,0.733375072479248,0.0,15,13,0,7.283263921737671
718,718,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868867.891006,108,1,0,1,0.15,0.6666666666666666,0.7324390411376953,1.0,6,4,0,3.982476234436035
719,719,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868872.60773,106,1,0,1,0.15,1.0,0.733414888381958,1.0,2,2,0,2.7002620697021484
720,720,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868876.023592,106,1,0,1,0.15,1.0,0.7330591678619385,1.0,1,1,0,2.383431911468506
721,721,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868879.1405802,108,1,0,1,0.15,1.0,0.7337038516998291,1.0,6,6,0,3.966012954711914
722,722,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868883.9900742,116,1,0,1,0.15,0.7142857142857143,0.7336769104003906,1.0,7,5,0,4.483911752700806
723,723,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868889.106297,107,1,0,1,0.15,0.75,0.7337868213653564,1.0,12,9,0,5.883086681365967
724,724,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868895.822658,107,1,0,1,0.0,0.8666666666666667,0.7335801124572754,0.0,15,13,0,7.0663979053497314
725,725,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651868904.171885,126,1,0,1,0.0,0.8,0.7333638668060303,0.0,15,12,0,7.382442951202393
726,726,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868912.455093,120,1,0,-1,0.15,0.7777777777777778,0.7333688735961914,1.0,9,7,0,5.199617624282837
727,727,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868918.587886,129,1,0,-1,0.15,1.0,0.7336499691009521,1.0,2,2,0,2.9329898357391357
728,728,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868921.9041889,109,1,0,-1,0.15,1.0,0.7326622009277344,1.0,3,3,0,2.9333832263946533
729,729,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868925.537452,108,1,0,-1,0.15,0.9090909090909091,0.7326278686523438,1.0,11,10,0,5.665730953216553
730,730,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868931.98695,106,1,0,-1,0.15,0.7857142857142857,0.7333908081054688,1.0,14,11,0,6.683180809020996
731,731,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868939.536269,106,1,0,-1,0.15,0.5,0.7329742908477783,1.0,2,1,0,2.5500879287719727
732,732,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868942.786077,106,1,0,-1,0.15,1.0,0.7325749397277832,1.0,9,9,0,4.866816997528076
733,733,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868948.702416,122,1,0,-1,0.15,1.0,0.7337150573730469,1.0,1,1,0,2.549866199493408
734,734,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651868953.7849422,232,1,0,-1,0.15,0.75,0.7324461936950684,1.0,4,3,0,5.299803256988525
735,735,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651868957.8185768,107,1,0,-1,0.0,0.6666666666666666,0.7330639362335205,0.0,15,10,0,7.082337141036987
736,736,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868965.984792,114,1,0,1,0.15,0.5,0.733483076095581,1.0,4,2,0,3.3335201740264893
737,737,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868969.9503949,108,1,0,1,0.15,0.8,0.7328767776489258,0.0,15,12,0,7.082290887832642
738,738,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868981.4831538,316,1,0,1,0.15,0.875,0.7331101894378662,1.0,8,7,0,8.082442045211792
739,739,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868987.0329401,108,1,0,1,0.15,0.5,0.7333197593688965,1.0,2,1,0,2.6000890731811523
740,740,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868990.749331,133,1,0,1,0.15,0.8666666666666667,0.7335340976715088,1.0,15,13,0,7.315932035446167
741,741,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651868998.665731,116,1,0,1,0.15,0.8666666666666667,0.7333159446716309,0.0,15,13,0,7.216101884841919
742,742,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869007.4819899,152,1,0,-1,0.0,0.8,0.7334730625152588,0.0,15,12,0,7.832226991653442
743,743,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869015.7145889,117,1,0,-1,0.0,0.6,0.734027624130249,0.0,15,9,0,7.233417987823486
744,744,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869023.76382,107,1,0,1,0.15,0.8,0.7332859039306641,0.0,15,12,0,7.066009759902954
745,745,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869032.346364,138,1,0,-1,0.0,0.6666666666666666,0.7330269813537598,0.0,15,10,0,7.599777936935425
746,746,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869051.52915,774,1,0,-1,0.0,0.7333333333333333,0.7330849170684814,0.0,15,11,0,18.198649883270264
747,747,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869060.077801,107,1,0,1,0.15,0.9090909090909091,0.7331318855285645,1.0,11,10,0,5.549085855484009
748,748,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869066.777306,127,1,0,1,0.0,0.8,0.7339489459991455,0.0,15,12,0,7.39979100227356
749,749,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869074.877196,110,1,0,1,0.0,0.9333333333333333,0.7327561378479004,0.0,15,14,0,7.133095979690552
750,750,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869082.9269938,106,1,0,-1,0.15,0.5,0.7333319187164307,1.0,2,1,0,2.6512200832366943
751,751,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869086.492852,118,1,0,-1,0.15,0.9,0.7331538200378418,1.0,10,9,0,5.400171995162964
752,752,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869092.992467,135,1,0,-1,0.15,1.0,0.7333831787109375,1.0,2,2,0,3.016556978225708
753,753,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869096.5758028,125,1,0,-1,0.15,0.9,0.7324082851409912,1.0,10,9,0,5.515871047973633
754,754,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869104.491342,219,1,0,-1,0.15,0.9333333333333333,0.7332789897918701,0.0,15,14,0,8.949856996536255
755,755,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869113.340962,150,1,0,-1,0.15,0.7333333333333333,0.7341561317443848,0.0,15,11,0,7.783422946929932
756,756,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869121.4741929,110,1,0,1,0.0,0.7333333333333333,0.7332489490509033,0.0,15,11,0,7.1329710483551025
757,757,[1.0],1.0,0.0,-1.0,-1.0,0.0,[-1.0],1651869136.4889972,524,1,0,1,0.0,0.6666666666666666,0.7328188419342041,0.0,15,10,0,14.01635479927063
758,758,[-1.0],-1.0,0.0,-1.0,1.0,0.0,[1.0],1651869145.038839,119,1,0,-1,0.15,0.6666666666666666,0.7327609062194824,0.0,15,10,0,7.281975030899048
759,759,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869154.804717,209,1,0,-1,0.0,0.7333333333333333,0.7330687046051025,0.0,15,11,0,8.765687704086304
760,760,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869163.437282,138,1,0,1,0.15,0.5333333333333333,0.7334301471710205,0.0,15,8,0,7.5828001499176025
761,761,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869171.87023,129,1,0,1,0.15,0.6923076923076923,0.7333202362060547,1.0,13,9,0,6.6664979457855225
762,762,[1.0],1.0,0.0,1.0,1.0,0.0,[1.0],1651869179.53615,137,1,0,1,0.15,0.8666666666666667,0.7334229946136475,0.0,15,13,0,7.565920829772949
763,763,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869187.719164,114,1,0,-1,0.0,0.8666666666666667,0.7332067489624023,0.0,15,13,0,7.183611869812012
764,764,[-1.0],-1.0,0.0,1.0,-1.0,0.0,[-1.0],1651869195.835071,111,1,0,-1,0.0,0.8,0.7332251071929932,0.0,15,12,0,7.150037050247192
