,trial_idx,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,trial_aborted,trial_duration,date_time
347,347,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573097.995188,107,4.983247995376587,1,0,1,0,0.15,0.4444444444444444,[0.9832878112792969],1.0,4.983247995376587,9,4,0,5.982836008071899,2023_05_08_15_11_35
348,348,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573106.644552,109,2.58349871635437,1,0,1,0,0.15,0.5,[1.0165069103240967],1.0,2.58349871635437,2,1,0,3.58316969871521,2023_05_08_15_11_43
349,349,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573113.394209,147,7.766057968139648,1,0,1,0,0.0,0.5333333333333333,[1.6500821113586426],0.0,7.766057968139648,15,8,0,8.765924215316772,2023_05_08_15_11_49
350,350,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573124.726583,136,7.365638256072998,1,0,1,0,0.0,0.5333333333333333,[1.4656550884246826],0.0,7.365638256072998,15,8,0,8.365917205810547,2023_05_08_15_12_01
351,351,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573135.492726,116,7.115955114364624,1,0,1,0,0.0,0.5333333333333333,[1.1328389644622803],0.0,7.115955114364624,15,8,0,8.115867853164673,2023_05_08_15_12_12
352,352,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573146.2751,113,7.000505208969116,1,0,1,0,0.0,0.7333333333333333,[1.0831422805786133],0.0,7.000505208969116,15,11,0,7.999714136123657,2023_05_08_15_12_23
353,353,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573156.924475,109,6.933082103729248,1,0,-1,0,0.15,0.4666666666666667,[1.0164282321929932],0.0,6.933082103729248,15,7,0,7.932849168777466,2023_05_08_15_12_34
354,354,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573168.04037,137,6.11611533164978,1,0,-1,0,0.15,0.6363636363636364,[1.4829282760620117],1.0,6.11611533164978,11,7,0,7.116432189941406,2023_05_08_15_12_44
355,355,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573177.3737001,109,2.5840020179748535,1,0,-1,0,0.15,0.5,[1.0166778564453125],1.0,2.5840020179748535,2,1,0,3.5826427936553955,2023_05_08_15_12_54
356,356,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573183.4733891,108,6.9329071044921875,1,0,-1,0,0.15,0.5333333333333333,[1.000622034072876],0.0,6.9329071044921875,15,8,0,7.933358192443848,2023_05_08_15_13_00
357,357,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573194.2050922,113,2.649724006652832,1,0,-1,0,0.15,1.0,[1.084326982498169],1.0,2.649724006652832,2,2,0,3.649487018585205,2023_05_08_15_13_11
358,358,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573200.3382962,110,7.032876014709473,1,0,-1,0,0.15,0.6666666666666666,[1.0328121185302734],0.0,7.032876014709473,15,10,0,8.032353162765503,2023_05_08_15_13_17
359,359,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573211.071816,109,7.115865707397461,1,0,-1,0,0.15,0.7333333333333333,[1.0162608623504639],0.0,7.115865707397461,15,11,0,8.11570405960083,2023_05_08_15_13_28
360,360,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573222.386909,138,7.5994648933410645,1,0,-1,0,0.0,0.6666666666666666,[1.5003290176391602],0.0,7.5994648933410645,15,10,0,8.599225997924805,2023_05_08_15_13_39
361,361,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573233.253682,109,6.932929039001465,1,0,1,0,0.15,0.7333333333333333,[1.0164892673492432],1.0,6.932929039001465,15,11,0,7.932568073272705,2023_05_08_15_13_50
362,362,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573243.868482,108,6.899407863616943,1,0,1,0,0.15,0.7333333333333333,[0.9997940063476562],0.0,6.899407863616943,15,11,0,7.899640798568726,2023_05_08_15_14_01
363,363,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573254.4509408,107,3.316277027130127,1,0,1,0,0.15,0.75,[0.983281135559082],1.0,3.316277027130127,4,3,0,4.3163840770721436,2023_05_08_15_14_11
364,364,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573261.517218,118,4.083062648773193,1,0,1,0,0.15,0.5,[1.16644287109375],1.0,4.083062648773193,6,3,0,5.082507610321045,2023_05_08_15_14_18
365,365,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573269.38306,129,6.59951114654541,1,0,1,0,0.15,0.6153846153846154,[1.3502001762390137],1.0,6.59951114654541,13,8,0,7.599204063415527,2023_05_08_15_14_26
366,366,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573280.46585,176,3.699368953704834,1,0,1,0,0.15,0.5,[2.1335580348968506],1.0,3.699368953704834,2,1,0,4.699179172515869,2023_05_08_15_14_36
367,367,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573286.6657941,111,6.96605110168457,1,0,1,0,0.15,0.7333333333333333,[1.0499458312988281],0.0,6.96605110168457,15,11,0,7.965775728225708,2023_05_08_15_14_43
368,368,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573297.3315399,111,7.149464130401611,1,0,-1,0,0.0,0.4,[1.0500600337982178],0.0,7.149464130401611,15,6,0,8.149370193481445,2023_05_08_15_14_54
369,369,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573308.130832,107,7.083909034729004,1,0,-1,0,0.0,0.6,[0.983065128326416],0.0,7.083909034729004,15,9,0,8.082447052001953,2023_05_08_15_15_05
370,370,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573318.963232,108,7.000066041946411,1,0,1,0,0.15,0.8,[0.9998462200164795],0.0,7.000066041946411,15,12,0,7.99989914894104,2023_05_08_15_15_16
371,371,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573329.662405,107,5.216468095779419,1,0,-1,0,0.15,0.5,[0.9830508232116699],1.0,5.216468095779419,10,5,0,6.216132879257202,2023_05_08_15_15_26
372,372,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573338.4955761,107,3.56569504737854,1,0,-1,0,0.15,0.4,[0.9827330112457275],1.0,3.56569504737854,5,2,0,4.565671920776367,2023_05_08_15_15_35
373,373,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573345.644713,107,2.5494978427886963,1,0,-1,0,0.15,0.5,[0.9828658103942871],1.0,2.5494978427886963,2,1,0,3.549562931060791,2023_05_08_15_15_42
374,374,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573351.744898,108,7.099220037460327,1,0,-1,0,0.15,0.6666666666666666,[0.9995920658111572],0.0,7.099220037460327,15,10,0,8.099091053009033,2023_05_08_15_15_48
375,375,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573362.543819,107,2.232762098312378,1,0,-1,0,0.15,1.0,[0.9827179908752441],1.0,2.232762098312378,1,1,0,3.2325551509857178,2023_05_08_15_15_59
376,376,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573368.309908,107,5.883157014846802,1,0,-1,0,0.15,0.8333333333333334,[0.983083963394165],1.0,5.883157014846802,12,10,0,6.882691860198975,2023_05_08_15_16_05
377,377,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573377.84272,107,3.9010729789733887,1,0,-1,0,0.15,0.3333333333333333,[0.9831750392913818],1.0,3.9010729789733887,6,2,0,4.899525880813599,2023_05_08_15_16_14
378,378,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573385.3587358,108,7.099448919296265,1,0,-1,0,0.15,0.4,[0.9998769760131836],0.0,7.099448919296265,15,6,0,8.09937596321106,2023_05_08_15_16_22
379,379,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573396.941254,155,3.0154061317443848,1,0,-1,0,0.15,1.0,[1.7819058895111084],1.0,3.0154061317443848,1,1,0,4.015007972717285,2023_05_08_15_16_33
380,380,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573402.740774,108,2.616560220718384,1,0,-1,0,0.15,1.0,[0.9997692108154297],1.0,2.616560220718384,2,2,0,3.616081953048706,2023_05_08_15_16_39
381,381,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573408.923908,110,2.600243091583252,1,0,-1,0,0.15,0.5,[1.0329411029815674],1.0,2.600243091583252,2,1,0,3.5993878841400146,2023_05_08_15_16_46
382,382,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573415.173015,116,7.232690095901489,1,0,-1,0,0.0,0.8,[1.1331210136413574],0.0,7.232690095901489,15,12,0,8.232239961624146,2023_05_08_15_16_52
383,383,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573426.605709,145,7.617156744003296,1,0,-1,0,0.0,0.6,[1.6161479949951172],0.0,7.617156744003296,15,9,0,8.617594718933105,2023_05_08_15_17_03
384,384,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573437.688411,129,5.9332358837127686,1,0,1,0,0.15,0.6363636363636364,[1.3501648902893066],1.0,5.9332358837127686,11,7,0,6.933039903640747,2023_05_08_15_17_14
385,385,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573446.9210691,107,2.266425848007202,1,0,1,0,0.15,1.0,[0.983159065246582],1.0,2.266425848007202,1,1,0,3.2667288780212402,2023_05_08_15_17_24
386,386,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573452.7206578,107,5.566460847854614,1,0,1,0,0.15,0.7272727272727273,[0.9831447601318359],1.0,5.566460847854614,11,8,0,6.566821813583374,2023_05_08_15_17_29
387,387,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573461.937301,107,2.2500290870666504,1,0,1,0,0.15,1.0,[0.9850821495056152],1.0,2.2500290870666504,1,1,0,3.249857187271118,2023_05_08_15_17_39
388,388,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573467.719664,107,2.6165931224823,1,0,1,0,0.15,0.5,[0.9830729961395264],1.0,2.6165931224823,2,1,0,3.6165733337402344,2023_05_08_15_17_44
389,389,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573473.8863628,107,2.9166007041931152,1,0,1,0,0.15,0.3333333333333333,[0.9831647872924805],1.0,2.9166007041931152,3,1,0,3.9159629344940186,2023_05_08_15_17_51
390,390,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573480.352057,107,4.883260011672974,1,0,1,0,0.15,0.5555555555555556,[0.9831979274749756],1.0,4.883260011672974,9,5,0,5.8838791847229,2023_05_08_15_17_57
391,391,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573488.9016802,109,3.2498531341552734,1,0,1,0,0.15,0.75,[1.0172820091247559],1.0,3.2498531341552734,4,3,0,4.249433994293213,2023_05_08_15_18_06
392,392,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573495.9683042,124,4.183771133422852,1,0,1,0,0.15,0.6666666666666666,[1.2662289142608643],1.0,4.183771133422852,6,4,0,5.182820081710815,2023_05_08_15_18_12
393,393,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573503.4838789,108,7.000785827636719,1,0,1,0,0.0,0.8,[0.9995880126953125],0.0,7.000785827636719,15,12,0,7.999826908111572,2023_05_08_15_18_20
394,394,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573514.7831838,143,7.6827497482299805,1,0,1,0,0.0,0.8666666666666667,[1.5828979015350342],0.0,7.6827497482299805,15,13,0,8.682188987731934,2023_05_08_15_18_31
395,395,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573525.59887,108,4.266910791397095,1,0,-1,0,0.15,0.5714285714285714,[0.9998068809509277],1.0,4.266910791397095,7,4,0,5.266170024871826,2023_05_08_15_18_42
396,396,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573533.448444,107,2.21733021736145,1,0,-1,0,0.15,1.0,[0.9834139347076416],1.0,2.21733021736145,1,1,0,3.2165932655334473,2023_05_08_15_18_50
397,397,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573539.214991,108,3.916123151779175,1,0,-1,0,0.15,0.6666666666666666,[0.9997072219848633],1.0,3.916123151779175,6,4,0,4.915999174118042,2023_05_08_15_18_56
398,398,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573546.7308679,108,2.5834670066833496,1,0,-1,0,0.15,0.5,[1.0004768371582031],1.0,2.5834670066833496,2,1,0,3.5831589698791504,2023_05_08_15_19_03
399,399,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573552.8469162,108,2.5831382274627686,1,0,-1,0,0.15,1.0,[0.999704122543335],1.0,2.5831382274627686,2,2,0,3.5831072330474854,2023_05_08_15_19_09
400,400,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573558.930917,107,4.216392993927002,1,0,-1,0,0.15,0.5714285714285714,[0.9834496974945068],1.0,4.216392993927002,7,4,0,5.2164599895477295,2023_05_08_15_19_16
401,401,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573566.779791,109,5.916232109069824,1,0,-1,0,0.15,0.5,[1.0162391662597656],1.0,5.916232109069824,12,6,0,6.915882349014282,2023_05_08_15_19_23
402,402,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573576.345838,108,4.949770927429199,1,0,-1,0,0.15,0.4444444444444444,[0.9994089603424072],1.0,4.949770927429199,9,4,0,5.949259996414185,2023_05_08_15_19_33
403,403,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573584.9116921,107,4.916116952896118,1,0,-1,0,0.15,0.4444444444444444,[0.9831078052520752],1.0,4.916116952896118,9,4,0,5.915893077850342,2023_05_08_15_19_42
404,404,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573593.47775,108,2.89975905418396,1,0,-1,0,0.15,1.0,[0.999783992767334],1.0,2.89975905418396,3,3,0,3.899871826171875,2023_05_08_15_19_50
405,405,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573599.92734,107,6.882745265960693,1,0,-1,0,0.15,0.6,[0.9831602573394775],1.0,6.882745265960693,15,9,0,7.882296085357666,2023_05_08_15_19_57
406,406,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573610.509936,108,2.565984010696411,1,0,-1,0,0.15,1.0,[0.9995660781860352],1.0,2.565984010696411,2,2,0,3.5663161277770996,2023_05_08_15_20_07
407,407,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573616.660156,111,7.165882110595703,1,0,-1,0,0.0,0.6666666666666666,[1.0499489307403564],0.0,7.165882110595703,15,10,0,8.1663658618927,2023_05_08_15_20_13
408,408,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573627.875218,131,7.283949613571167,1,0,-1,0,0.0,0.6,[1.3833417892456055],0.0,7.283949613571167,15,9,0,8.284517765045166,2023_05_08_15_20_24
409,409,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573638.5746088,113,6.999732971191406,1,0,1,0,0.15,0.6,[1.0849590301513672],0.0,6.999732971191406,15,9,0,8.015895128250122,2023_05_08_15_20_35
410,410,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573649.557364,128,4.266402006149292,1,0,1,0,0.15,0.5,[1.3329551219940186],1.0,4.266402006149292,6,3,0,5.265745162963867,2023_05_08_15_20_46
411,411,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573657.689815,144,7.51631498336792,1,0,1,0,0.15,0.6666666666666666,[1.5995888710021973],0.0,7.51631498336792,15,10,0,8.516164779663086,2023_05_08_15_20_54
412,412,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573668.372498,111,3.6498098373413086,1,0,1,0,0.15,1.0,[1.0497210025787354],1.0,3.6498098373413086,5,5,0,4.649356842041016,2023_05_08_15_21_05
413,413,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573675.571862,109,7.016611814498901,1,0,1,0,0.15,0.7333333333333333,[1.016366958618164],0.0,7.016611814498901,15,11,0,8.015655040740967,2023_05_08_15_21_12
414,414,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573686.35434,112,4.000277042388916,1,0,1,0,0.15,0.3333333333333333,[1.0671818256378174],1.0,4.000277042388916,6,2,0,5.000502109527588,2023_05_08_15_21_23
415,415,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573693.937241,111,3.6164839267730713,1,0,1,0,0.15,0.8,[1.0497548580169678],1.0,3.6164839267730713,5,4,0,4.617013931274414,2023_05_08_15_21_31
416,416,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573701.353426,125,3.533046007156372,1,0,1,0,0.15,1.0,[1.2830328941345215],1.0,3.533046007156372,4,4,0,4.5494160652160645,2023_05_08_15_21_38
417,417,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573708.286387,113,2.651453971862793,1,0,1,0,0.15,1.0,[1.083172082901001],1.0,2.651453971862793,2,2,0,3.651370048522949,2023_05_08_15_21_45
418,418,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573714.452575,111,7.149552822113037,1,0,1,0,0.0,0.6,[1.0499119758605957],0.0,7.149552822113037,15,9,0,8.148903846740723,2023_05_08_15_21_51
419,419,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573725.335263,112,7.049536943435669,1,0,1,0,0.0,0.7333333333333333,[1.0669059753417969],0.0,7.049536943435669,15,11,0,8.048923015594482,2023_05_08_15_22_02
420,420,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573736.1850922,117,3.1163341999053955,1,0,-1,0,0.15,0.6666666666666666,[1.1499111652374268],1.0,3.1163341999053955,3,2,0,4.117094039916992,2023_05_08_15_22_13
421,421,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573742.7009048,107,5.216094970703125,1,0,-1,0,0.15,0.4,[0.983381986618042],1.0,5.216094970703125,10,4,0,6.215878963470459,2023_05_08_15_22_19
422,422,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573751.5668402,107,2.983391046524048,1,0,-1,0,0.15,0.6666666666666666,[0.9839749336242676],1.0,2.983391046524048,3,2,0,3.98341703414917,2023_05_08_15_22_28
423,423,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573758.1329558,109,6.966440200805664,1,0,-1,0,0.15,0.7333333333333333,[1.01651930809021],0.0,6.966440200805664,15,11,0,7.966290235519409,2023_05_08_15_22_35
424,424,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573768.7654872,107,6.899669885635376,1,0,-1,0,0.15,0.7333333333333333,[0.9831469058990479],0.0,6.899669885635376,15,11,0,7.899320125579834,2023_05_08_15_22_45
425,425,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573779.548697,118,3.4495201110839844,1,0,-1,0,0.15,0.75,[1.1661651134490967],1.0,3.4495201110839844,4,3,0,4.44955587387085,2023_05_08_15_22_56
426,426,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573786.397588,108,3.24979829788208,1,0,-1,0,0.15,0.75,[0.9998331069946289],1.0,3.24979829788208,4,3,0,4.249530076980591,2023_05_08_15_23_03
427,427,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573793.2136781,108,2.599824905395508,1,0,-1,0,0.15,1.0,[0.9995148181915283],1.0,2.599824905395508,2,2,0,3.599548816680908,2023_05_08_15_23_10
428,428,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573799.347005,107,3.232941150665283,1,0,-1,0,0.15,0.5,[0.9832320213317871],1.0,3.232941150665283,4,2,0,4.232671022415161,2023_05_08_15_23_16
429,429,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573806.162626,108,6.899214029312134,1,0,-1,0,0.15,0.6,[0.9999227523803711],1.0,6.899214029312134,15,9,0,7.899228811264038,2023_05_08_15_23_23
430,430,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573816.778925,108,6.9159722328186035,1,0,-1,0,0.0,0.6666666666666666,[0.999887228012085],0.0,6.9159722328186035,15,10,0,7.932553052902222,2023_05_08_15_23_33
431,431,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573827.494863,113,6.983075141906738,1,0,-1,0,0.0,0.7333333333333333,[1.0821843147277832],0.0,6.983075141906738,15,11,0,7.983785152435303,2023_05_08_15_23_44
432,432,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573838.127604,109,6.916208744049072,1,0,1,0,0.15,0.6,[1.0165739059448242],0.0,6.916208744049072,15,9,0,7.915919065475464,2023_05_08_15_23_55
433,433,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573849.360115,145,7.732709169387817,1,0,1,0,0.15,0.4,[1.615774154663086],0.0,7.732709169387817,15,6,0,8.731796264648438,2023_05_08_15_24_05
434,434,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573860.2259488,108,6.899280786514282,1,0,-1,0,0.0,0.8,[0.9996368885040283],0.0,6.899280786514282,15,12,0,7.8989598751068115,2023_05_08_15_24_17
435,435,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683573870.9251578,113,6.999388933181763,1,0,-1,0,0.0,0.4666666666666667,[1.0835509300231934],0.0,6.999388933181763,15,7,0,7.999238967895508,2023_05_08_15_24_27
436,436,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573881.557577,108,4.916892051696777,1,0,1,0,0.15,0.6666666666666666,[1.0003349781036377],1.0,4.916892051696777,9,6,0,5.916313886642456,2023_05_08_15_24_38
437,437,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573890.624147,139,4.500133752822876,1,0,1,0,0.15,1.0,[1.5175647735595703],1.0,4.500133752822876,6,6,0,5.500140905380249,2023_05_08_15_24_47
438,438,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573898.2733161,111,7.000112771987915,1,0,1,0,0.15,0.6,[1.0499110221862793],0.0,7.000112771987915,15,9,0,7.9992780685424805,2023_05_08_15_24_55
439,439,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573908.940063,108,6.633124828338623,1,0,1,0,0.15,0.7857142857142857,[0.999783992767334],1.0,6.633124828338623,14,11,0,7.632442951202393,2023_05_08_15_25_06
440,440,[1.0],1.0,0,1.0,1.0,0,[1.0],1683573919.855983,143,7.500148057937622,1,0,1,0,0.15,0.8,[1.583191156387329],0.0,7.500148057937622,15,12,0,8.499017000198364,2023_05_08_15_25_16
441,441,[1.0],1.0,0,-1.0,-1.0,0,[-1.0],1683573930.505184,109,6.932754993438721,1,0,1,0,0.0,0.6666666666666666,[1.016528844833374],0.0,6.932754993438721,15,10,0,7.932398080825806,2023_05_08_15_25_27
442,442,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573941.2368362,115,6.366177082061768,1,0,-1,0,0.15,0.6923076923076923,[1.1158761978149414],1.0,6.366177082061768,13,9,0,7.3648271560668945,2023_05_08_15_25_38
443,443,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573951.870094,151,3.616323232650757,1,0,-1,0,0.15,0.6666666666666666,[1.7164669036865234],1.0,3.616323232650757,3,2,0,4.616109132766724,2023_05_08_15_25_48
444,444,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573958.3355782,107,5.91563606262207,1,0,-1,0,0.15,0.5,[0.982741117477417],1.0,5.91563606262207,12,6,0,6.915869951248169,2023_05_08_15_25_55
445,445,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573968.018388,113,3.3831796646118164,1,0,-1,0,0.15,0.5,[1.0829429626464844],1.0,3.3831796646118164,4,2,0,4.383605003356934,2023_05_08_15_26_05
446,446,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573974.918605,110,2.9666762351989746,1,0,-1,0,0.15,0.6666666666666666,[1.0329790115356445],1.0,2.9666762351989746,3,2,0,3.966701030731201,2023_05_08_15_26_12
447,447,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573981.401516,108,2.917008876800537,1,0,-1,0,0.15,1.0,[0.9996738433837891],1.0,2.917008876800537,3,3,0,3.91607403755188,2023_05_08_15_26_18
448,448,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573987.83372,107,5.899184942245483,1,0,-1,0,0.15,0.6666666666666666,[0.983116865158081],1.0,5.899184942245483,12,8,0,6.899004936218262,2023_05_08_15_26_24
449,449,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683573997.582915,118,7.0658860206604,1,0,-1,0,0.15,0.6,[1.166106939315796],1.0,7.0658860206604,15,9,0,8.065764904022217,2023_05_08_15_26_34
450,450,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574008.215476,109,6.932902097702026,1,0,-1,0,0.15,0.6,[1.0165879726409912],0.0,6.932902097702026,15,9,0,7.93255090713501,2023_05_08_15_26_45
451,451,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574019.5149162,148,3.8992481231689453,1,0,-1,0,0.15,0.75,[1.6656129360198975],1.0,3.8992481231689453,4,3,0,4.8992109298706055,2023_05_08_15_26_55
452,452,[-1.0],-1.0,0,-1.0,1.0,0,[1.0],1683574026.447655,114,7.148862838745117,1,0,-1,0,0.15,0.7333333333333333,[1.0991790294647217],1.0,7.148862838745117,15,11,0,8.148700952529907,2023_05_08_15_27_03
453,453,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574037.263407,111,6.966192007064819,1,0,-1,0,0.0,0.6666666666666666,[1.0497729778289795],0.0,6.966192007064819,15,10,0,7.9662041664123535,2023_05_08_15_27_14
454,454,[-1.0],-1.0,0,1.0,-1.0,0,[-1.0],1683574047.896273,108,6.9155519008636475,1,0,-1,0,0.0,0.6666666666666666,[0.9991958141326904],0.0,6.9155519008636475,15,10,0,7.916074991226196,2023_05_08_15_27_25
455,455,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574059.012238,138,4.0665740966796875,1,0,1,0,0.15,0.8,[1.4994969367980957],1.0,4.0665740966796875,5,4,0,5.066161870956421,2023_05_08_15_27_35
456,456,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574066.162314,107,4.249367952346802,1,0,1,0,0.15,0.5714285714285714,[0.9828941822052002],1.0,4.249367952346802,7,4,0,5.249119997024536,2023_05_08_15_27_43
457,457,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574074.0610838,110,7.132455825805664,1,0,1,0,0.15,0.6,[1.0337207317352295],0.0,7.132455825805664,15,9,0,8.149657964706421,2023_05_08_15_27_51
458,458,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574084.8935812,108,2.234628200531006,1,0,1,0,0.15,1.0,[0.9996771812438965],1.0,2.234628200531006,1,1,0,3.2329301834106445,2023_05_08_15_28_02
459,459,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574090.743223,114,2.383308172225952,1,0,1,0,0.15,1.0,[1.0997319221496582],1.0,2.383308172225952,1,1,0,3.3836941719055176,2023_05_08_15_28_07
460,460,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574096.559663,108,5.699937105178833,1,0,1,0,0.15,0.6363636363636364,[0.9998571872711182],1.0,5.699937105178833,11,7,0,6.699499130249023,2023_05_08_15_28_13
461,461,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574105.9094772,107,6.8995349407196045,1,0,1,0,0.15,0.6666666666666666,[0.9833130836486816],1.0,6.8995349407196045,15,10,0,7.899118900299072,2023_05_08_15_28_23
462,462,[1.0],1.0,0,1.0,1.0,0,[1.0],1683574117.041312,138,2.8170018196105957,1,0,1,0,0.15,1.0,[1.499727725982666],1.0,2.8170018196105957,1,1,0,3.8158538341522217,2023_05_08_15_28_33
