,trial_idx,trial_start_time,agent_choices,choice_a0,choice_a1,better_choice,correct_a0,correct_a1,correct_choices,navigation_init_time,navigation_init_idx,navigation_end_time,observer,player,player_choice,observer_choice,poll_probs,prop_touched_polls,reaction_time,reward,reward_time,total_polls,touched_polls,difficulty,trial_aborted,trial_duration,date_time,trial_num,switched_self,n_pre_switch_self,switched_actor,n_pre_switch_actor,history,alt_history,pos_in_block,pos_in_block_obj
793,793,1693251788.9794009,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693251790.846796,112,3.299801111221313,1,0,1,1,0.15,0.75,"[0.9832651615142822, 1.0673201084136963]",1.0,3.299801111221313,4,3,1.6046730962102185,0,4.299743175506592,2023_08_28_15_43_07,794,"[0, 0]","[4, 6]","[0, 0]","[4, 14]",1R,1R,7.0,10
794,794,1693251795.8619032,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693251797.8129432,117,2.4336607456207275,1,0,1,1,0.15,1.0,"[1.1498708724975586, 1.0165119171142578]",1.0,2.4336607456207275,1,1,1.638248583853949,0,3.433414936065674,2023_08_28_15_43_14,795,"[0, 0]","[3, 5]","[0, 0]","[3, 13]",1R,1R,8.0,11
795,795,1693251801.861494,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693251804.179536,139,7.499795913696289,0,1,1,1,0.15,0.8,"[0.9828219413757324, 1.5165507793426514]",0.0,7.499795913696289,15,12,1.842889590649604,0,8.499665975570679,2023_08_28_15_43_20,796,"[0, 0]","[2, 4]","[0, 0]","[2, 12]",1NR,1NR,9.0,12
796,796,1693251813.127656,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693251816.078582,177,5.400098085403442,0,1,1,1,0.15,0.7142857142857143,"[2.149406909942627, 1.2325360774993896]",1.0,5.400098085403442,7,5,2.2271897389580646,0,6.399690866470337,2023_08_28_15_43_32,797,"[1, 0]","[1, 3]","[1, 0]","[1, 11]",1R,1R,10.0,13
797,797,1693251822.193577,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693251824.4802392,137,3.732729911804199,0,1,1,-1,0.15,1.0,"[1.4828078746795654, 0.9995260238647461]",1.0,3.732729911804199,4,4,1.540479410275758,0,4.732578992843628,2023_08_28_15_43_41,798,"[0, 0]","[12, 2]","[1, 0]","[1, 10]",1R,1R,11.0,14
798,798,1693251829.543127,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693251831.661555,127,7.249214887619018,1,0,-1,1,0.0,0.8,"[1.3164050579071045, 1.066209077835083]",0.0,7.249214887619018,15,12,1.9109675501412435,0,8.24917984008789,2023_08_28_15_43_48,799,"[0, 1]","[11, 1]","[0, 0]","[10, 9]",1NRO,1NR,12.0,15
799,799,1693251840.559396,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693251842.7098272,129,7.248810052871704,1,0,-1,-1,0.0,0.8,"[1.3492388725280762, 0.9822988510131836]",0.0,7.248810052871704,15,12,1.2690394713302988,0,8.248279809951782,2023_08_28_15_43_59,800,"[0, 0]","[10, 8]","[0, 0]","[9, 8]",2NRO,2NR,13.0,16
800,800,1693251851.5751529,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251854.392629,168,3.2667410373687744,1,0,-1,-1,0.15,1.0,"[2.0008182525634766, 0.9992930889129639]",1.0,3.2667410373687744,1,1,1.26745965612652,0,4.266754150390625,2023_08_28_15_44_10,801,"[0, 0]","[9, 7]","[0, 0]","[8, 7]",1R,1R,0.0,1
801,801,1693251858.40786,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251860.259076,111,2.9497787952423096,0,1,-1,-1,0.15,0.3333333333333333,"[1.0495119094848633, 0.9996500015258789]",1.0,2.9497787952423096,3,1,1.657314309644415,0,3.950207948684693,2023_08_28_15_44_17,802,"[0, 0]","[8, 6]","[0, 0]","[7, 6]",1R,1R,1.0,2
802,802,1693251864.923972,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251866.725024,108,6.916634798049927,0,1,-1,-1,0.15,0.6666666666666666,"[0.9830379486083984, 0.9994287490844727]",1.0,6.916634798049927,15,10,1.6298261896395698,0,7.917083978652954,2023_08_28_15_44_23,803,"[0, 0]","[7, 5]","[0, 0]","[6, 5]",1R,1R,2.0,3
803,803,1693251875.590039,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251877.640943,123,3.4835331439971924,1,0,-1,-1,0.15,0.75,"[1.2494659423828125, 1.0496070384979248]",1.0,3.4835331439971924,4,3,1.3781105210858724,0,4.483168125152588,2023_08_28_15_44_34,804,"[0, 0]","[6, 4]","[0, 0]","[5, 4]",1R,1R,3.0,4
804,804,1693251882.689569,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251884.507444,109,2.5834319591522217,1,0,-1,-1,0.15,0.5,"[1.016611099243164, 0.9990899562835693]",1.0,2.5834319591522217,2,1,1.1213651967029237,0,3.583422899246216,2023_08_28_15_44_41,805,"[0, 0]","[5, 3]","[0, 0]","[4, 3]",1R,1R,4.0,5
805,805,1693251888.839027,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251890.640278,108,3.9162540435791016,1,0,-1,-1,0.15,1.0,"[0.9827330112457275, 1.000101089477539]",1.0,3.9162540435791016,6,6,1.4013520287533896,0,4.916093111038208,2023_08_28_15_44_47,806,"[0, 0]","[4, 2]","[0, 0]","[3, 2]",1R,1R,5.0,6
806,806,1693251896.371852,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251898.356042,119,7.132993221282959,1,0,-1,-1,0.15,0.8666666666666667,"[1.1829640865325928, 0.9993669986724854]",0.0,7.132993221282959,15,13,1.7738031386177466,0,8.132730960845947,2023_08_28_15_44_55,807,"[0, 1]","[3, 1]","[0, 1]","[2, 1]",1NR,1NR,6.0,7
807,807,1693251907.254555,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1693251909.189831,115,7.065798044204712,0,1,1,-1,0.0,0.7333333333333333,"[1.1327321529388428, 1.116170883178711]",0.0,7.065798044204712,15,11,1.6583341866609045,0,8.065742015838623,2023_08_28_15_45_06,808,"[0, 0]","[2, 2]","[1, 0]","[1, 3]",1NRO,2NR,7.0,8
808,808,1693251918.070056,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1693251920.740204,160,7.76767110824585,1,0,-1,1,0.15,0.7333333333333333,"[1.8669459819793701, 1.2998309135437012]",0.0,7.76767110824585,15,11,1.940513121241662,0,8.766930103302002,2023_08_28_15_45_17,809,"[1, 1]","[1, 1]","[1, 0]","[1, 2]",1NRG,3NR,8.0,9
809,809,1693251929.619458,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1693251931.8378618,133,7.533591032028198,1,0,1,-1,0.0,0.8,"[1.1994950771331787, 1.4163999557495117]",0.0,7.533591032028198,15,12,1.3566885751343132,0,8.532596111297607,2023_08_28_15_45_28,810,"[0, 0]","[2, 7]","[0, 1]","[7, 1]",1NRO,4NR,9.0,10
810,810,1693251940.91839,"[1.0, -1.0]",1.0,-1.0,-1.0,-1.0,1.0,"[-1.0, 1.0]",1693251943.287881,142,5.466218948364258,0,1,-1,1,0.15,0.8888888888888888,"[1.5670018196105957, 1.0001211166381836]",1.0,5.466218948364258,9,8,0.969705824833926,0,6.465764760971069,2023_08_28_15_45_39,811,"[1, 0]","[1, 6]","[0, 0]","[6, 6]",1R,1R,10.0,11
811,811,1693251950.067716,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251952.602398,152,6.982854843139648,1,0,-1,-1,0.15,0.7692307692307693,"[1.7331218719482422, 1.0165770053863525]",1.0,6.982854843139648,13,10,1.6460108892836307,0,7.982868909835815,2023_08_28_15_45_49,812,"[0, 0]","[5, 5]","[0, 0]","[5, 5]",1R,1R,11.0,12
812,812,1693251960.7840588,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251962.6519418,112,6.983075141906738,1,0,-1,-1,0.15,0.9333333333333332,"[1.0660321712493896, 1.0493881702423096]",0.0,6.983075141906738,15,14,1.3621114625146091,0,7.982872247695923,2023_08_28_15_45_59,813,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1NR,1NR,12.0,13
813,813,1693251971.51701,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693251973.7342458,133,2.982781171798706,0,1,-1,-1,0.15,0.5,"[1.4155030250549316, 1.049252986907959]",1.0,2.982781171798706,2,1,1.422010309242881,0,3.983333110809326,2023_08_28_15_46_10,814,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,13.0,14
814,814,1693251978.0827289,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693251980.16708,125,7.200121164321899,1,0,-1,-1,0.0,0.8666666666666667,"[1.282696008682251, 1.2496299743652344]",0.0,7.200121164321899,15,13,1.7565034540476476,0,8.199585199356079,2023_08_28_15_46_17,815,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1NR,1NR,14.0,1
815,815,1693251989.031907,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693251991.9494798,175,8.215524911880493,1,0,-1,-1,0.0,0.8,"[2.116395950317383, 1.0333750247955322]",0.0,8.215524911880493,15,12,1.4694545089996622,0,9.215688943862917,2023_08_28_15_46_27,816,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",2NR,2NR,15.0,2
816,816,1693252001.047913,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252003.932502,173,4.483255863189697,1,0,1,1,0.15,0.5,"[2.0836100578308105, 1.0495059490203857]",1.0,4.483255863189697,4,2,2.179771585416655,0,5.499813079833984,2023_08_28_15_46_39,817,"[0, 0]","[12, 7]","[0, 0]","[12, 7]",1R,1R,0.0,3
817,817,1693252009.197218,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252011.2157938,121,2.783951997756958,1,0,1,1,0.15,0.5,"[1.0501670837402344, 1.2168591022491455]",1.0,2.783951997756958,2,1,1.8269872981823303,0,3.783668041229248,2023_08_28_15_46_48,818,"[0, 0]","[11, 6]","[0, 0]","[11, 6]",1R,1R,1.0,4
818,818,1693252015.547609,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252017.348606,108,2.266068935394287,1,0,1,1,0.15,1.0,"[0.9826688766479492, 0.999539852142334]",1.0,2.266068935394287,1,1,1.812414529877328,0,3.265800952911377,2023_08_28_15_46_54,819,"[0, 0]","[10, 5]","[0, 0]","[10, 5]",1R,1R,2.0,5
819,819,1693252021.363332,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252023.214452,111,6.649506807327271,1,0,1,1,0.15,0.7142857142857143,"[0.9824490547180176, 1.0495309829711914]",1.0,6.649506807327271,14,10,1.565453954288493,0,7.6496500968933105,2023_08_28_15_47_00,820,"[0, 0]","[9, 4]","[0, 0]","[9, 4]",1R,1R,3.0,6
820,820,1693252031.7458718,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252033.6630971,115,2.7008302211761475,1,0,1,1,0.15,0.5,"[0.9825711250305176, 1.1161620616912842]",1.0,2.7008302211761475,2,1,1.544472658897749,0,3.6999590396881104,2023_08_28_15_47_10,821,"[0, 0]","[8, 3]","[0, 0]","[8, 3]",1R,1R,4.0,7
821,821,1693252038.011601,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252039.930613,115,5.033744096755981,1,0,1,1,0.15,1.0,"[1.1181092262268066, 1.016935110092163]",1.0,5.033744096755981,9,9,1.2829001820891437,0,6.033935070037842,2023_08_28_15_47_16,822,"[0, 0]","[7, 2]","[0, 0]","[7, 2]",1R,1R,5.0,8
822,822,1693252046.711465,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252049.44591,164,7.883785963058472,0,1,1,1,0.15,0.8,"[0.9833779335021973, 1.9329140186309814]",0.0,7.883785963058472,15,12,1.734490921784044,0,8.88300108909607,2023_08_28_15_47_25,823,"[0, 1]","[6, 1]","[0, 1]","[6, 1]",1NR,1NR,6.0,9
823,823,1693252058.393547,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1693252060.47972,124,6.551254034042358,1,0,1,-1,0.15,0.6153846153846154,"[1.150000810623169, 1.2673530578613281]",1.0,6.551254034042358,13,8,2.4148604778655365,0,7.550903081893921,2023_08_28_15_47_37,824,"[0, 1]","[5, 1]","[0, 0]","[5, 5]",1R,1R,7.0,10
824,824,1693252068.676338,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252070.510814,110,3.2669219970703125,1,0,1,1,0.15,0.5,"[1.033566951751709, 0.9835629463195801]",1.0,3.2669219970703125,4,2,2.1047049339095287,0,4.266613006591797,2023_08_28_15_47_47,825,"[0, 0]","[4, 4]","[0, 0]","[4, 4]",1R,1R,8.0,11
825,825,1693252075.5258272,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252077.493739,118,6.066985845565796,1,0,1,1,0.15,0.9166666666666666,"[1.1663818359375, 1.000257968902588]",1.0,6.066985845565796,12,11,1.2666642608211136,0,7.067360877990723,2023_08_28_15_47_54,826,"[0, 0]","[3, 3]","[0, 0]","[3, 3]",1R,1R,9.0,12
826,826,1693252085.308972,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252087.12703,108,3.249241828918457,1,0,1,1,0.15,0.75,"[0.9825918674468994, 0.9993438720703125]",1.0,3.249241828918457,4,3,1.4520482616201469,0,4.249567985534668,2023_08_28_15_48_04,827,"[0, 0]","[2, 2]","[0, 0]","[2, 2]",1R,1R,10.0,13
827,827,1693252092.1415942,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1693252094.025912,113,7.182408809661865,1,0,1,1,0.0,0.8,"[1.0830368995666504, 1.0163509845733643]",0.0,7.182408809661865,15,12,1.7971105323938237,0,8.182235956192017,2023_08_28_15_48_11,828,"[1, 1]","[1, 1]","[1, 1]","[1, 1]",1NR,1NR,11.0,1
828,828,1693252103.07368,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252105.292622,133,3.650305986404419,0,1,-1,-1,0.15,0.75,"[1.0168230533599854, 1.4172461032867432]",1.0,3.650305986404419,4,3,1.591684781978799,0,4.64956521987915,2023_08_28_15_48_22,829,"[0, 0]","[12, 11]","[0, 0]","[12, 11]",1R,1R,0.0,2
829,829,1693252110.3066869,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252112.99199,160,7.116178035736084,1,0,-1,-1,0.15,0.8461538461538461,"[1.8666410446166992, 1.2330162525177002]",1.0,7.116178035736084,13,11,1.3932606518155943,0,8.116054058074951,2023_08_28_15_48_29,830,"[0, 0]","[11, 10]","[0, 0]","[11, 10]",1R,1R,1.0,3
830,830,1693252121.173078,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252123.0569868,113,3.983557939529419,1,0,-1,-1,0.15,0.6666666666666666,"[0.9828720092773438, 1.0828149318695068]",1.0,3.983557939529419,6,4,2.057857855238709,0,4.983093023300171,2023_08_28_15_48_40,831,"[0, 0]","[10, 9]","[0, 0]","[10, 9]",1R,1R,2.0,4
831,831,1693252128.772002,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252130.623348,111,3.283616065979004,1,0,-1,-1,0.15,0.75,"[1.049914836883545, 1.0170340538024902]",1.0,3.283616065979004,4,3,1.6014737143427298,0,4.283192157745361,2023_08_28_15_48_47,832,"[0, 0]","[9, 8]","[0, 0]","[9, 8]",1R,1R,3.0,5
832,832,1693252135.639234,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252138.0227368,143,3.1994218826293945,1,0,-1,-1,0.15,1.0,"[1.5822319984436035, 0.9991178512573242]",1.0,3.1994218826293945,2,2,1.79150758454652,0,4.199295997619629,2023_08_28_15_48_54,833,"[0, 0]","[8, 7]","[0, 0]","[8, 7]",1R,1R,4.0,6
833,833,1693252142.4220438,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252144.2229052,108,2.9335522651672363,0,1,-1,-1,0.15,0.6666666666666666,"[0.9821381568908691, 0.9991211891174316]",1.0,2.9335522651672363,3,2,1.5582535298768057,0,3.9336750507354736,2023_08_28_15_49_01,834,"[0, 0]","[7, 6]","[0, 0]","[7, 6]",1R,1R,5.0,7
834,834,1693252149.0729458,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252150.857828,107,4.682815074920654,1,0,-1,-1,0.15,0.875,"[0.9832072257995605, 0.9832072257995605]",1.0,4.682815074920654,8,7,1.6781537651360008,0,5.682252168655396,2023_08_28_15_49_07,835,"[0, 0]","[6, 5]","[0, 0]","[6, 5]",1R,1R,6.0,8
835,835,1693252157.405615,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252159.689575,137,6.082476854324341,0,1,-1,-1,0.15,0.8181818181818182,"[1.0660560131072998, 1.482470989227295]",1.0,6.082476854324341,11,9,1.7143328074537298,0,7.082969903945923,2023_08_28_15_49_16,836,"[0, 0]","[5, 4]","[0, 0]","[5, 4]",1R,1R,7.0,9
836,836,1693252167.221334,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252169.005425,107,6.216361999511719,1,0,-1,-1,0.15,0.8461538461538461,"[0.9825820922851562, 0.9825820922851562]",1.0,6.216361999511719,13,11,1.5954865130898088,0,7.215963840484619,2023_08_28_15_49_26,837,"[0, 0]","[4, 3]","[0, 0]","[4, 3]",1R,1R,8.0,10
837,837,1693252177.154149,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252179.138306,119,2.768829107284546,1,0,-1,-1,0.15,0.5,"[1.1830339431762695, 1.0660591125488281]",1.0,2.768829107284546,2,1,1.707105428690077,0,3.766448974609375,2023_08_28_15_49_36,838,"[0, 0]","[3, 2]","[0, 0]","[3, 2]",1R,1R,9.0,11
838,838,1693252183.486827,"[-1.0, -1.0]",-1.0,-1.0,1.0,-1.0,-1.0,"[-1.0, -1.0]",1693252185.2713642,107,6.916795969009399,0,1,-1,-1,0.0,0.9333333333333332,"[0.9828979969024658, 0.9828979969024658]",0.0,6.916795969009399,15,14,1.8579167288177,0,7.933146238327026,2023_08_28_15_49_42,839,"[0, 1]","[2, 1]","[0, 1]","[2, 1]",1NR,1NR,10.0,1
839,839,1693252194.169601,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693252197.0044851,170,7.967301845550537,1,0,-1,1,0.0,0.8666666666666667,"[2.032761812210083, 1.0164480209350586]",0.0,7.967301845550537,15,13,1.0350166906099112,0,8.968789100646973,2023_08_28_15_49_53,840,"[1, 0]","[1, 9]","[1, 1]","[1, 1]",2NR,2NR,11.0,2
840,840,1693252205.9355462,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252208.0193431,125,3.950009822845459,0,1,1,1,0.15,0.8,"[0.9844229221343994, 1.2830369472503662]",1.0,3.950009822845459,5,4,1.237911594878152,0,4.94952392578125,2023_08_28_15_50_04,841,"[0, 0]","[2, 8]","[0, 0]","[2, 4]",1R,1R,0.0,3
841,841,1693252213.518263,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252215.435532,115,5.067166805267334,0,1,1,1,0.15,0.8888888888888888,"[1.1159579753875732, 1.0159649848937988]",1.0,5.067166805267334,9,8,1.349770233335714,0,6.066020727157593,2023_08_28_15_50_12,842,"[1, 0]","[1, 7]","[1, 0]","[1, 3]",1R,1R,1.0,4
842,842,1693252222.250574,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693252224.320053,124,7.232972860336304,0,1,1,-1,0.15,0.7333333333333333,"[1.2663648128509521, 0.9830739498138428]",0.0,7.232972860336304,15,11,1.6023200650023508,0,8.23295283317566,2023_08_28_15_50_21,843,"[0, 0]","[2, 6]","[1, 0]","[1, 2]",1NR,1NR,2.0,5
843,843,1693252233.250331,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693252235.168968,115,7.215563058853149,1,0,-1,1,0.0,0.7333333333333333,"[1.1159882545471191, 1.0325391292572021]",0.0,7.215563058853149,15,11,1.818483960994004,0,8.23167109489441,2023_08_28_15_50_32,844,"[1, 0]","[1, 5]","[1, 1]","[1, 1]",1NRO,2NR,3.0,6
844,844,1693252244.232865,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252246.300451,124,6.199918746948242,0,1,1,1,0.15,0.9166666666666666,"[1.266692876815796, 1.050097942352295]",1.0,6.199918746948242,12,11,1.6207567573030417,0,7.199397802352905,2023_08_28_15_50_43,845,"[0, 0]","[3, 4]","[0, 0]","[3, 11]",1R,1R,4.0,7
845,845,1693252254.148129,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252256.250533,126,6.25084114074707,0,1,1,1,0.15,0.8333333333333334,"[1.2999050617218018, 1.0169169902801514]",1.0,6.25084114074707,12,10,1.699882055747271,0,7.250400066375732,2023_08_28_15_50_53,846,"[0, 0]","[2, 3]","[0, 0]","[2, 10]",1R,1R,5.0,8
846,846,1693252264.1148748,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252265.965556,111,5.982960224151611,0,1,1,1,0.15,0.8333333333333334,"[1.033060073852539, 1.0508270263671875]",1.0,5.982960224151611,12,10,1.1036830605314332,0,6.982840061187744,2023_08_28_15_51_03,847,"[1, 0]","[1, 2]","[1, 0]","[1, 9]",1R,1R,6.0,9
847,847,1693252273.796723,"[-1.0, 1.0]",-1.0,1.0,1.0,-1.0,1.0,"[-1.0, 1.0]",1693252275.766711,118,7.083239316940308,1,0,-1,1,0.0,0.7333333333333333,"[1.1673622131347656, 0.9838471412658691]",0.0,7.083239316940308,15,11,1.6076125482233814,0,8.083238124847412,2023_08_28_15_51_12,848,"[1, 1]","[1, 1]","[1, 0]","[1, 8]",1NRO,1NR,7.0,10
848,848,1693252284.613033,"[1.0, -1.0]",1.0,-1.0,1.0,1.0,-1.0,"[1.0, -1.0]",1693252286.614891,120,3.4345908164978027,1,0,1,-1,0.15,1.0,"[1.2000539302825928, 1.1332859992980957]",1.0,3.4345908164978027,4,4,0.921879113629527,0,4.434958934783936,2023_08_28_15_51_23,849,"[0, 1]","[6, 1]","[0, 0]","[6, 7]",1R,1R,8.0,11
849,849,1693252291.63001,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252293.547078,114,5.34936785697937,0,1,1,1,0.15,0.7,"[1.016610860824585, 1.0995206832885742]",1.0,5.34936785697937,10,7,1.6909152834218522,0,6.348885774612427,2023_08_28_15_51_30,850,"[0, 0]","[5, 6]","[0, 0]","[5, 6]",1R,1R,9.0,12
850,850,1693252300.6628218,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252302.479668,109,4.265949249267578,0,1,1,1,0.15,0.4285714285714285,"[0.9824934005737305, 1.016040325164795]",1.0,4.265949249267578,7,3,1.8218756773621207,0,5.265915155410767,2023_08_28_15_51_39,851,"[0, 0]","[4, 5]","[0, 0]","[4, 5]",1R,1R,10.0,13
851,851,1693252308.562318,"[1.0, 1.0]",1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0]",1693252310.678932,127,6.298892021179199,1,0,1,1,0.15,0.75,"[1.31563401222229, 0.9822258949279785]",1.0,6.298892021179199,12,9,2.078404950734854,0,7.299490690231323,2023_08_28_15_51_47,852,"[0, 0]","[3, 4]","[0, 0]","[3, 4]",1R,1R,11.0,14
852,852,1693252318.5773172,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1693252320.445098,111,6.966797590255737,0,1,1,1,0.0,0.8,"[0.983109712600708, 1.0502207279205322]",0.0,6.966797590255737,15,12,1.6906444539327994,0,7.966795682907104,2023_08_28_15_51_57,853,"[0, 0]","[2, 3]","[0, 0]","[2, 3]",1NR,1NR,12.0,1
853,853,1693252329.293241,"[1.0, 1.0]",1.0,1.0,-1.0,-1.0,-1.0,"[-1.0, -1.0]",1693252331.661214,142,7.46677303314209,1,0,1,1,0.0,0.8666666666666667,"[1.2495639324188232, 1.56734299659729]",0.0,7.46677303314209,15,13,1.3981521983919678,0,8.466216087341309,2023_08_28_15_52_08,854,"[1, 0]","[1, 2]","[1, 0]","[1, 2]",2NR,2NR,13.0,2
854,854,1693252340.508987,"[-1.0, 1.0]",-1.0,1.0,-1.0,1.0,-1.0,"[1.0, -1.0]",1693252342.49466,119,7.300972938537598,0,1,1,-1,0.0,0.6,"[1.183340072631836, 1.0334041118621826]",0.0,7.300972938537598,15,9,1.6260330044440408,0,8.300447225570679,2023_08_28_15_52_19,855,"[0, 1]","[12, 1]","[1, 1]","[1, 1]",3NR,3NR,14.0,3
855,855,1693252351.575022,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252353.492958,115,7.082988023757935,0,1,-1,-1,0.15,0.6666666666666666,"[1.1166942119598389, 0.9839351177215576]",0.0,7.082988023757935,15,10,1.3423998053581323,0,8.082882165908813,2023_08_28_15_52_30,856,"[0, 0]","[11, 9]","[0, 0]","[11, 9]",1NRO,4NR,15.0,4
856,856,1693252362.390927,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252364.342397,117,5.402794122695923,1,0,-1,-1,0.15,0.6,"[1.149963140487671, 0.9999828338623047]",1.0,5.402794122695923,10,6,1.1131679083081785,0,6.416748762130737,2023_08_28_15_52_41,857,"[0, 0]","[10, 8]","[0, 0]","[10, 8]",1R,1R,0.0,5
857,857,1693252371.474186,"[-1.0, -1.0]",-1.0,-1.0,-1.0,1.0,1.0,"[1.0, 1.0]",1693252373.291449,109,4.250288963317871,0,1,-1,-1,0.15,0.4285714285714285,"[1.0157911777496338, 0.9824950695037842]",1.0,4.250288963317871,7,3,1.7247604005479986,0,5.249567031860352,2023_08_28_15_52_50,858,"[0, 0]","[9, 7]","[0, 0]","[9, 7]",1R,1R,1.0,6
